site_id,cosine_similarity,months_used,n_observations,rmse_no_tl,rmse_always_tl,rmse_casl,delta_fixed,partial_rescue_magnitude,full_rescue_margin,rel_improvement_vs_always_tl,partial_rescued,full_rescued
31473,0.25842643,125,12,0.6498275399208069,0.7274178862571716,0.6690126061439514,0.07759034633636475,0.058405280113220215,-0.01918506622314453,0.08029123453883781,True,False
33248,0.18910322,137,32,0.6149255633354187,0.6899852752685547,0.6316279768943787,0.07505971193313599,0.058357298374176025,-0.01670241355895996,0.08457759964727118,True,False
32989,0.2882135,125,37,0.8152821063995361,0.8835371136665344,0.8268348574638367,0.06825500726699829,0.056702256202697754,-0.011552751064300537,0.06417642827406839,True,False
29340,0.20898762,125,17,1.097521424293518,1.1815009117126465,1.1259013414382937,0.08397948741912842,0.055599570274352805,-0.028379917144775613,0.0470584235045222,True,False
44072,0.31416422,103,37,1.1984933614730835,1.2821863889694214,1.228624701499939,0.08369302749633789,0.05356168746948242,-0.03013134002685547,0.04177371397034835,True,False
9844,0.25681362,140,32,0.981084406375885,1.078381896018982,1.0252693891525269,0.09729748964309692,0.05311250686645508,-0.044184982776641846,0.0492520386910503,True,False
31301,0.26585147,123,19,1.1228793859481812,1.2202290296554563,1.1674277782440186,0.09734964370727517,0.052801251411437766,-0.0445483922958374,0.04327159092940669,True,False
43643,0.33747968,131,37,0.8099337220191956,0.9339112043380736,0.8821810483932495,0.12397748231887806,0.05173015594482411,-0.07224732637405396,0.05539087196355973,True,False
28020,0.17888802,118,37,1.087626576423645,1.19685697555542,1.1455382108688354,0.1092303991317749,0.05131876468658447,-0.05791163444519043,0.04287794259023239,True,False
118626,0.40039116,135,37,1.1018749475479126,1.172649621963501,1.1213406324386597,0.07077467441558838,0.05130898952484131,-0.01946568489074707,0.04375474870228399,True,False
103096,0.3809313,52,19,0.7446317672729492,0.8267200589179993,0.7755042910575867,0.08208829164505005,0.0512157678604126,-0.03087252378463745,0.061950556670226614,True,False
64473,0.31071746,137,36,0.7155149579048157,0.7642392516136169,0.7133971452713013,0.04872429370880127,0.050842106342315674,0.0021178126335144043,0.06652642642335826,True,True
9804,0.21820317,108,37,0.7146120071411133,0.7539365887641907,0.7031858563423157,0.03932458162307739,0.050750732421875,0.011426150798797607,0.06731432480954753,True,True
103083,0.357109,128,37,0.8024970889091492,0.8740113377571106,0.8233712315559387,0.07151424884796143,0.050640106201171875,-0.02087414264678955,0.05793987333290733,True,False
118719,0.29333264,118,32,1.3686140775680542,1.4266196489334106,1.3761186599731443,0.058005571365356445,0.050500988960266335,-0.00750458240509011,0.03539905608199256,True,False
43676,0.18246551,97,34,1.0039749145507812,1.1123907566070557,1.062177300453186,0.10841584205627441,0.05021345615386963,-0.058202385902404785,0.04514012351831074,True,False
25279,0.23030636,141,37,1.329328179359436,1.3880620002746582,1.3384873867034912,0.05873382091522217,0.04957461357116699,-0.009159207344055176,0.03571498503766948,True,False
