site_id,n_observations,share_obs_helped_by_always_tl,share_obs_harmed_by_always_tl,mean_delta_abs_error_always_tl_vs_no_tl,mean_delta_abs_error_selective_vs_no_tl,mean_delta_abs_error_selective_vs_always_tl,selective_partial_rescue_rate,selective_full_rescue_rate,cosine_similarity,months_used,Deep Context LSTM (No TL),Deep Context LSTM (Always TL),Context-Aware Selective Learning,delta_rmse_always_tl_vs_no_tl,delta_rmse_selective_vs_no_tl,delta_rmse_selective_vs_always_tl,always_tl_site_regime,selective_partial_rescue_site,selective_full_rescue_site
12164,37,0.5405405405405406,0.4594594594594595,0.0020956895,-0.02394388,-0.02603957,0.4594594594594595,0.02702702702702703,0.48176622,78,0.77399742603302,0.7635154128074646,0.7454938888549805,-0.01048201322555542,-0.02850353717803955,-0.01802152395248413,helped,False,False
12171,35,0.4857142857142857,0.5142857142857142,0.024962302,0.0015328424,-0.02342946,0.5142857142857142,0.0,0.31886497,106,1.2306849956512451,1.2014167308807373,1.204025387763977,-0.029268264770507812,-0.026659607887268066,0.002608656883239746,helped,False,False
12178,28,0.5357142857142857,0.4642857142857143,0.040491078,0.0314517,-0.009039377,0.4642857142857143,0.0,0.28625926,142,1.409913420677185,1.4700267314910889,1.456702709197998,0.06011331081390381,0.04678928852081299,-0.01332402229309082,harmed,True,False
12179,31,0.5161290322580645,0.4838709677419355,-0.013779479,-0.038063377,-0.024283895,0.4838709677419355,0.06451612903225806,0.2420163,122,1.0278445482254028,0.9870739579200745,1.0003634691238403,-0.04077059030532837,-0.0274810791015625,0.01328951120376587,helped,False,False
12192,30,0.6333333333333333,0.36666666666666664,0.0023262084,-0.022987979,-0.025314184,0.36666666666666664,0.06666666666666667,0.3437561,84,0.7834404706954956,0.8374789357185364,0.8078055381774902,0.05403846502304077,0.02436506748199463,-0.029673397541046143,harmed,True,False
12195,36,0.4722222222222222,0.5277777777777778,-0.0131661035,-0.0136785135,-0.00051240955,0.5277777777777778,0.027777777777777776,0.2920432,78,1.7807120084762573,1.7177114486694336,1.7367459535598755,-0.06300055980682373,-0.043966054916381836,0.019034504890441895,helped,False,False
12198,33,0.48484848484848486,0.5151515151515151,0.09000828,0.001921735,-0.088086545,0.5151515151515151,0.06060606060606061,0.34499446,70,1.13432776927948,1.1295262575149536,1.1052329540252686,-0.004801511764526367,-0.029094815254211426,-0.02429330348968506,helped,False,False
12202,37,0.4864864864864865,0.5135135135135135,-0.01619031,-0.02148724,-0.005296926,0.5135135135135135,0.02702702702702703,0.22176507,61,1.831274151802063,1.7787286043167114,1.7953897714614868,-0.05254554748535156,-0.03588438034057617,0.01666116714477539,helped,False,False
12208,37,0.6216216216216216,0.3783783783783784,-0.07679212,-0.06442105,0.01237108,0.3783783783783784,0.02702702702702703,0.3456893,110,0.7348027229309082,0.7099425792694092,0.6962929368019104,-0.024860143661499023,-0.0385097861289978,-0.01364964246749878,helped,False,False
12211,36,0.6666666666666666,0.3333333333333333,-0.12331857,-0.09025973,0.03305883,0.3333333333333333,0.0,0.3080961,80,2.142669916152954,2.004329204559326,2.042419195175171,-0.13834071159362793,-0.1002507209777832,0.03808999061584473,helped,False,False
12215,31,0.5483870967741935,0.45161290322580644,-0.01303502,-0.001707101,0.011327918,0.3870967741935484,0.0,0.27288568,136,1.4631595611572266,1.496779441833496,1.4942647218704224,0.03361988067626953,0.0311051607131958,-0.0025147199630737305,harmed,True,False
12216,37,0.5405405405405406,0.4594594594594595,-0.012217465,-0.024546592,-0.012329129,0.4594594594594595,0.02702702702702703,0.25405777,110,1.3862383365631104,1.3466416597366333,1.3574436902999878,-0.03959667682647705,-0.02879464626312256,0.010802030563354492,helped,False,False
12225,37,0.5945945945945946,0.40540540540540543,-0.03808842,-0.03872232,-0.0006339067,0.40540540540540543,0.02702702702702703,0.26395,122,1.348046898841858,1.3055880069732666,1.310552954673767,-0.04245889186859131,-0.03749394416809082,0.004964947700500488,helped,False,False
12232,37,0.6756756756756757,0.32432432432432434,-0.079552725,-0.07146325,0.00808948,0.32432432432432434,0.0,0.5782675,76,1.0372921228408813,0.9889783263206482,0.9884897470474243,-0.048313796520233154,-0.04880237579345703,-0.000488579273223877,helped,False,False
12242,37,0.5135135135135135,0.4864864864864865,-0.015743406,-0.04747752,-0.031734116,0.4864864864864865,0.13513513513513514,0.24235883,111,1.3555876016616821,1.3171478509902954,1.3184243440628052,-0.03843975067138672,-0.03716325759887695,0.0012764930725097656,helped,False,False
12244,37,0.7567567567567568,0.24324324324324326,-0.13856685,-0.1062027,0.032364152,0.24324324324324326,0.0,0.37608808,136,1.8359332084655762,1.692969560623169,1.7279634475708008,-0.14296364784240723,-0.10796976089477539,0.034993886947631836,helped,False,False
12248,32,0.4375,0.5625,0.056174353,0.007807958,-0.048366394,0.5625,0.09375,0.33369058,94,0.9516763687133789,1.057848572731018,0.9936898946762085,0.10617220401763916,0.04201352596282959,-0.06415867805480957,harmed,True,False
12250,37,0.5405405405405406,0.4594594594594595,0.026513195,0.0045730923,-0.021940105,0.4594594594594595,0.02702702702702703,0.56255317,60,0.9827967286109924,1.066772699356079,0.9972749352455139,0.08397597074508667,0.014478206634521484,-0.06949776411056519,harmed,True,False
12251,37,0.5675675675675675,0.43243243243243246,-0.0684753,-0.035918843,0.032556456,0.43243243243243246,0.02702702702702703,0.27253917,111,1.3885248899459839,1.3135517835617065,1.3541430234909058,-0.07497310638427734,-0.034381866455078125,0.04059123992919922,helped,False,False
12256,37,0.6486486486486487,0.35135135135135137,-0.094740145,-0.0532061,0.041534044,0.35135135135135137,0.02702702702702703,0.23728012,110,0.9450101852416992,0.8407679200172424,0.8845513463020325,-0.10424226522445679,-0.06045883893966675,0.04378342628479004,helped,False,False
12258,37,0.5135135135135135,0.4864864864864865,0.014542507,0.01969586,0.005153348,0.4864864864864865,0.0,0.26406708,116,1.289258599281311,1.3109126091003418,1.3014293909072876,0.02165400981903076,0.012170791625976562,-0.0094832181930542,harmed,True,False
12270,34,0.5882352941176471,0.4117647058823529,0.014291605,-0.0058845947,-0.020176198,0.4117647058823529,0.029411764705882353,0.16534093,117,0.9940809607505798,1.0267161130905151,0.9944427609443665,0.0326351523399353,0.0003618001937866211,-0.03227335214614868,harmed,True,False
12274,37,0.6216216216216216,0.3783783783783784,-0.06610197,-0.045169707,0.02093226,0.3783783783783784,0.02702702702702703,0.29137206,111,1.164236068725586,1.1358615159988403,1.1341472864151,-0.028374552726745605,-0.03008878231048584,-0.0017142295837402344,helped,False,False
12275,37,0.5945945945945946,0.40540540540540543,-0.036412947,-0.028974475,0.007438472,0.40540540540540543,0.0,0.24906068,142,1.0121065378189087,1.0066334009170532,0.9799091219902039,-0.005473136901855469,-0.032197415828704834,-0.026724278926849365,helped,False,False
12279,29,0.5517241379310345,0.4482758620689655,-0.0043475,-0.0059891166,-0.0016416167,0.4482758620689655,0.0,0.49919242,38,1.2456079721450806,1.257244348526001,1.24891197681427,0.01163637638092041,0.003304004669189453,-0.008332371711730957,harmed,True,False
12281,23,0.6521739130434783,0.34782608695652173,-0.2298707,-0.1654926,0.06437811,0.34782608695652173,0.043478260869565216,0.42153734,139,1.1947194337844849,1.0336909294128418,1.0681452751159668,-0.16102850437164307,-0.12657415866851807,0.034454345703125,helped,False,False
12282,33,0.48484848484848486,0.5151515151515151,0.006849679,-0.0014889791,-0.00833866,0.5151515151515151,0.0,0.29849753,96,1.6921478509902954,1.6666483879089355,1.6804074048995972,-0.025499463081359863,-0.011740446090698242,0.013759016990661621,helped,False,False
12283,36,0.75,0.25,-0.10223554,-0.08031172,0.021923818,0.25,0.027777777777777776,0.26884884,127,1.1417975425720215,1.1253740787506104,1.120226502418518,-0.016423463821411133,-0.021571040153503418,-0.005147576332092285,helped,False,False
12285,35,0.4857142857142857,0.5142857142857142,-0.007512212,-0.0112143345,-0.0037021227,0.5142857142857142,0.0,0.29004374,131,1.2068707942962646,1.189211130142212,1.1744903326034546,-0.017659664154052734,-0.03238046169281006,-0.014720797538757324,helped,False,False
12294,30,0.5333333333333333,0.4666666666666667,-0.023699386,-0.02362204,7.734696e-05,0.4666666666666667,0.0,0.27465668,139,0.8995178937911987,0.9139823317527771,0.8838648200035095,0.01446443796157837,-0.01565307378768921,-0.030117511749267578,harmed,True,True
12299,37,0.6486486486486487,0.35135135135135137,-0.033843793,-0.027562838,0.0062809545,0.32432432432432434,0.02702702702702703,0.3264877,135,1.330662727355957,1.2821074724197388,1.2949864864349365,-0.04855525493621826,-0.03567624092102051,0.012879014015197754,helped,False,False
12303,34,0.5588235294117647,0.4411764705882353,-0.03745142,-0.03520654,0.0022448818,0.4411764705882353,0.029411764705882353,0.30038667,76,1.3903521299362183,1.373162031173706,1.3690577745437622,-0.017190098762512207,-0.021294355392456055,-0.004104256629943848,helped,False,False
12304,37,0.6216216216216216,0.3783783783783784,-0.045612566,-0.035216566,0.010396004,0.3783783783783784,0.02702702702702703,0.1848733,94,1.9128786325454712,1.8290724754333496,1.86236572265625,-0.08380615711212158,-0.05051290988922119,0.03329324722290039,helped,False,False
12311,35,0.6285714285714286,0.37142857142857144,-0.07713652,-0.07328508,0.0038514375,0.37142857142857144,0.11428571428571428,0.25925446,111,1.1722980737686157,1.1224355697631836,1.1259859800338745,-0.04986250400543213,-0.04631209373474121,0.003550410270690918,helped,False,False
12314,37,0.5945945945945946,0.40540540540540543,-0.06735865,-0.031017033,0.03634161,0.40540540540540543,0.0,0.22876723,111,1.5161247253417969,1.4617589712142944,1.4881054162979126,-0.05436575412750244,-0.028019309043884277,0.026346445083618164,helped,False,False
12319,37,0.6756756756756757,0.32432432432432434,-0.08451644,-0.050308652,0.034207787,0.32432432432432434,0.05405405405405406,0.22942667,111,1.0546005964279175,1.0012540817260742,1.015528678894043,-0.05334651470184326,-0.03907191753387451,0.01427459716796875,helped,False,False
12331,37,0.6216216216216216,0.3783783783783784,-0.07895797,-0.047742046,0.031215925,0.3783783783783784,0.02702702702702703,0.29098564,109,1.2568761110305786,1.1954318284988403,1.2116897106170654,-0.06144428253173828,-0.045186400413513184,0.016257882118225098,helped,False,False
12337,37,0.6216216216216216,0.3783783783783784,-0.07953617,-0.04780884,0.031727325,0.3783783783783784,0.02702702702702703,0.2517904,111,1.3273327350616455,1.2754039764404297,1.290071964263916,-0.05192875862121582,-0.03726077079772949,0.014667987823486328,helped,False,False
12354,37,0.5405405405405406,0.4594594594594595,-0.0028877065,-0.018555049,-0.015667342,0.4594594594594595,0.02702702702702703,0.24651068,111,1.2056235074996948,1.171108603477478,1.185027003288269,-0.0345149040222168,-0.02059650421142578,0.013918399810791016,helped,False,False
12363,35,0.7428571428571429,0.2571428571428571,-0.13699798,-0.06110863,0.075889364,0.2571428571428571,0.0,0.26976147,111,1.4174989461898804,1.3703657388687134,1.3878424167633057,-0.04713320732116699,-0.029656529426574707,0.017476677894592285,helped,False,False
12365,34,0.5,0.5,0.0028527468,-0.012520834,-0.01537358,0.5,0.0,0.39702967,102,0.8871914744377136,0.8973137140274048,0.8617966175079346,0.010122239589691162,-0.025394856929779053,-0.035517096519470215,harmed,True,True
12371,35,0.5142857142857142,0.4857142857142857,0.049633563,0.032215647,-0.017417917,0.4857142857142857,0.02857142857142857,0.35033968,126,1.0795949697494507,1.1193726062774658,1.1106175184249878,0.03977763652801514,0.03102254867553711,-0.008755087852478027,harmed,True,False
12372,37,0.5675675675675675,0.43243243243243246,-0.062786594,-0.05432212,0.00846447,0.43243243243243246,0.08108108108108109,0.18934175,131,1.2162806987762451,1.1778857707977295,1.1750974655151367,-0.038394927978515625,-0.0411832332611084,-0.0027883052825927734,helped,False,False
12376,37,0.5135135135135135,0.4864864864864865,-0.07266854,-0.03986038,0.032808162,0.4864864864864865,0.02702702702702703,0.26592162,110,1.149371862411499,1.1166415214538574,1.1165666580200195,-0.0327303409576416,-0.03280520439147949,-7.486343383789062e-05,helped,False,False
12377,37,0.5405405405405406,0.4594594594594595,-0.04605382,-0.043211628,0.0028421886,0.4594594594594595,0.02702702702702703,0.38006788,111,1.219269871711731,1.2195439338684082,1.202454924583435,0.0002740621566772461,-0.0168149471282959,-0.017089009284973145,harmed,True,True
12396,37,0.5945945945945946,0.40540540540540543,-0.018585147,-0.023459943,-0.0048747957,0.40540540540540543,0.0,0.3298457,140,1.3228777647018433,1.3073036670684814,1.312769889831543,-0.015574097633361816,-0.010107874870300293,0.0054662227630615234,helped,False,False
12398,34,0.5294117647058824,0.47058823529411764,0.026943577,0.0059702536,-0.020973321,0.47058823529411764,0.0,0.23258896,123,0.7386658787727356,0.7563425898551941,0.7259203791618347,0.017676711082458496,-0.012745499610900879,-0.030422210693359375,harmed,True,True
13392,37,0.7027027027027027,0.2972972972972973,-0.20272596,-0.18127781,0.021448141,0.21621621621621623,0.0,0.5093209,43,22.137422561645508,22.04763412475586,22.050273895263672,-0.08978843688964844,-0.08714866638183594,0.0026397705078125,helped,False,False
16330,37,0.4594594594594595,0.5405405405405406,0.048521217,0.009657135,-0.03886408,0.5405405405405406,0.05405405405405406,0.3713887,57,0.7448819279670715,0.7729063630104065,0.7393240928649902,0.02802443504333496,-0.005557835102081299,-0.03358227014541626,harmed,True,True
16331,37,0.5405405405405406,0.4594594594594595,-0.03790064,-0.0286982,0.009202441,0.4594594594594595,0.02702702702702703,0.2737667,140,0.6727709770202637,0.6364427208900452,0.6296006441116333,-0.036328256130218506,-0.04317033290863037,-0.006842076778411865,helped,False,False
16332,37,0.5135135135135135,0.4864864864864865,-0.05743689,-0.051297076,0.006139816,0.4864864864864865,0.05405405405405406,0.45145288,61,0.7066488265991211,0.6264432668685913,0.6483604311943054,-0.08020555973052979,-0.058288395404815674,0.02191716432571411,helped,False,False
16333,37,0.5945945945945946,0.40540540540540543,-0.13092926,-0.07619078,0.054738495,0.40540540540540543,0.02702702702702703,0.2835781,139,1.109585165977478,0.9558840990066528,1.0242924690246582,-0.1537010669708252,-0.08529269695281982,0.06840837001800537,helped,False,False
16334,37,0.5675675675675675,0.43243243243243246,-0.041417193,-0.041579172,-0.00016197884,0.43243243243243246,0.02702702702702703,0.2706783,122,0.9341500401496887,0.8896170258522034,0.8836578130722046,-0.04453301429748535,-0.05049222707748413,-0.005959212779998779,helped,False,False
16335,37,0.5405405405405406,0.4594594594594595,-0.018607456,-0.014048981,0.004558473,0.4594594594594595,0.0,0.30223668,139,0.8954542279243469,0.8748335242271423,0.8665392994880676,-0.02062070369720459,-0.028914928436279297,-0.008294224739074707,helped,False,False
16336,37,0.5405405405405406,0.4594594594594595,-0.0881784,-0.052898534,0.03527987,0.4594594594594595,0.0,0.32944474,91,1.797348141670227,1.7013139724731445,1.7343326807022095,-0.09603416919708252,-0.06301546096801758,0.03301870822906494,helped,False,False
16337,37,0.3783783783783784,0.6216216216216216,0.04661683,0.018433977,-0.028182851,0.6216216216216216,0.02702702702702703,0.31147236,126,1.1612704992294312,1.197174072265625,1.1681267023086548,0.03590357303619385,0.006856203079223633,-0.029047369956970215,harmed,True,False
16339,37,0.6216216216216216,0.3783783783783784,-0.09856382,-0.047814373,0.050749447,0.3783783783783784,0.02702702702702703,0.25989777,140,1.6489293575286865,1.4642646312713623,1.5709545612335205,-0.18466472625732422,-0.07797479629516602,0.1066899299621582,helped,False,False
16340,37,0.43243243243243246,0.5675675675675675,0.0031801672,-0.0030151927,-0.00619536,0.5675675675675675,0.05405405405405406,0.23349331,140,1.1335554122924805,1.0740652084350586,1.1004880666732788,-0.059490203857421875,-0.03306734561920166,0.026422858238220215,helped,False,False
16341,37,0.5135135135135135,0.4864864864864865,0.055783283,0.0092976075,-0.046485677,0.4864864864864865,0.05405405405405406,0.3091841,133,0.8459633588790894,0.88291996717453,0.839987576007843,0.036956608295440674,-0.005975782871246338,-0.04293239116668701,harmed,True,True
16343,37,0.5945945945945946,0.40540540540540543,-0.068315126,-0.04579164,0.022523487,0.40540540540540543,0.02702702702702703,0.35030958,104,0.6955333352088928,0.6661054491996765,0.6565594673156738,-0.02942788600921631,-0.038973867893218994,-0.009545981884002686,helped,False,False
16344,37,0.5135135135135135,0.4864864864864865,-0.009931945,-0.012203589,-0.0022716434,0.4864864864864865,0.02702702702702703,0.34301615,127,1.1658223867416382,1.1457390785217285,1.1412248611450195,-0.020083308219909668,-0.024597525596618652,-0.004514217376708984,helped,False,False
16345,37,0.4594594594594595,0.5405405405405406,0.042418536,0.009702328,-0.032716207,0.5405405405405406,0.0,0.2011003,140,0.9574006795883179,0.965872585773468,0.9416439533233643,0.008471906185150146,-0.015756726264953613,-0.02422863245010376,harmed,True,True
16346,37,0.6216216216216216,0.3783783783783784,-0.05943958,-0.032310877,0.02712871,0.3783783783783784,0.02702702702702703,0.20530985,140,0.9235447645187378,0.877330482006073,0.8895382285118103,-0.046214282512664795,-0.03400653600692749,0.012207746505737305,helped,False,False
16347,37,0.5945945945945946,0.40540540540540543,-0.10381305,-0.07240159,0.031411458,0.40540540540540543,0.10810810810810811,0.3372527,139,0.9646508693695068,0.819251298904419,0.8877373933792114,-0.1453995704650879,-0.07691347599029541,0.06848609447479248,helped,False,False
16348,37,0.5135135135135135,0.4864864864864865,0.04831936,0.031697106,-0.016622253,0.4864864864864865,0.0,0.5452037,73,1.26829993724823,1.3390648365020752,1.3078689575195312,0.07076489925384521,0.03956902027130127,-0.031195878982543945,harmed,True,False
16349,37,0.6216216216216216,0.3783783783783784,-0.035775322,-0.03770081,-0.0019254837,0.3783783783783784,0.02702702702702703,0.31360233,140,0.8657076358795166,0.8681396842002869,0.8522495031356812,0.0024320483207702637,-0.01345813274383545,-0.015890181064605713,harmed,True,True
16350,37,0.5405405405405406,0.4594594594594595,-0.08289231,-0.07193934,0.010952978,0.4594594594594595,0.10810810810810811,0.38651434,139,0.6866987943649292,0.5359709858894348,0.5966141819953918,-0.15072780847549438,-0.09008461236953735,0.06064319610595703,helped,False,False
16352,36,0.5277777777777778,0.4722222222222222,-0.0028467642,-0.024910424,-0.02206366,0.4722222222222222,0.08333333333333333,0.3629086,122,0.6037880778312683,0.579043984413147,0.5766382813453674,-0.024744093418121338,-0.02714979648590088,-0.002405703067779541,helped,False,False
16354,37,0.5675675675675675,0.43243243243243246,-0.08050118,-0.057954893,0.022546286,0.43243243243243246,0.02702702702702703,0.30566514,133,1.057522177696228,0.9228731393814087,0.9811993837356567,-0.13464903831481934,-0.07632279396057129,0.05832624435424805,helped,False,False
16357,37,0.5945945945945946,0.40540540540540543,-0.10235772,-0.064384826,0.037972894,0.40540540540540543,0.10810810810810811,0.30482665,104,0.587480902671814,0.47912728786468506,0.5205494165420532,-0.1083536148071289,-0.06693148612976074,0.041422128677368164,helped,False,False
16358,35,0.6,0.4,-0.09943022,-0.08006651,0.01936371,0.4,0.11428571428571428,0.25620294,81,1.367990493774414,1.2780940532684326,1.3076823949813843,-0.08989644050598145,-0.060308098793029785,0.02958834171295166,helped,False,False
16359,37,0.6486486486486487,0.35135135135135137,-0.044771325,-0.037485182,0.0072861426,0.35135135135135137,0.08108108108108109,0.25793812,102,0.6949218511581421,0.6322447657585144,0.649459183216095,-0.06267708539962769,-0.04546266794204712,0.017214417457580566,helped,False,False
16360,37,0.4864864864864865,0.5135135135135135,-0.0406654,-0.038355924,0.0023094737,0.5135135135135135,0.08108108108108109,0.3835265,117,0.7167015075683594,0.6520657539367676,0.6634002327919006,-0.0646357536315918,-0.05330127477645874,0.011334478855133057,helped,False,False
16362,37,0.5945945945945946,0.40540540540540543,-0.08870933,-0.042306293,0.04640304,0.40540540540540543,0.02702702702702703,0.42768914,114,0.7706738710403442,0.7191355228424072,0.7278470396995544,-0.05153834819793701,-0.042826831340789795,0.008711516857147217,helped,False,False
16363,37,0.5135135135135135,0.4864864864864865,-0.025903244,-0.027190177,-0.0012869311,0.4864864864864865,0.0,0.340722,128,1.3587062358856201,1.332243800163269,1.3345904350280762,-0.026462435722351074,-0.024115800857543945,0.002346634864807129,helped,False,False
16364,31,0.4838709677419355,0.5161290322580645,-0.020517385,-0.03555112,-0.015033736,0.5161290322580645,0.06451612903225806,0.3153453,122,0.6256248950958252,0.5685121417045593,0.572162389755249,-0.05711275339126587,-0.05346250534057617,0.0036502480506896973,helped,False,False
16365,37,0.5405405405405406,0.4594594594594595,-0.02060811,-0.0229158,-0.0023076888,0.4594594594594595,0.02702702702702703,0.26226717,82,1.0637538433074951,1.076251745223999,1.0529729127883911,0.012497901916503906,-0.010780930519104004,-0.02327883243560791,harmed,True,True
16369,37,0.6486486486486487,0.35135135135135137,-0.06858825,-0.051787436,0.016800815,0.35135135135135137,0.02702702702702703,0.2767048,125,0.9295992851257324,0.8420763611793518,0.8596950173377991,-0.08752292394638062,-0.06990426778793335,0.017618656158447266,helped,False,False
16370,37,0.6216216216216216,0.3783783783783784,-0.050489638,-0.03600998,0.0144796595,0.3783783783783784,0.02702702702702703,0.3294374,139,0.7726452946662903,0.6533361077308655,0.7081099152565002,-0.1193091869354248,-0.06453537940979004,0.054773807525634766,helped,False,False
16371,37,0.6756756756756757,0.32432432432432434,-0.090075284,-0.07364922,0.01642607,0.32432432432432434,0.05405405405405406,0.42529273,112,1.0598334074020386,0.9318936467170715,0.9780756831169128,-0.12793976068496704,-0.08175772428512573,0.04618203639984131,helped,False,False
16372,37,0.6216216216216216,0.3783783783783784,-0.09425586,-0.048684217,0.045571644,0.3783783783783784,0.0,0.29104313,131,0.9728663563728333,0.8736414313316345,0.9038050770759583,-0.09922492504119873,-0.069061279296875,0.03016364574432373,helped,False,False
16373,37,0.5675675675675675,0.43243243243243246,-0.077436544,-0.062384605,0.015051939,0.43243243243243246,0.02702702702702703,0.22332786,139,0.8945958614349365,0.8284813761711121,0.8304327130317688,-0.06611448526382446,-0.06416314840316772,0.0019513368606567383,helped,False,False
16374,37,0.5675675675675675,0.43243243243243246,-0.07134743,-0.031380557,0.039966874,0.43243243243243246,0.0,0.33678865,113,1.250296950340271,1.1640510559082031,1.2037782669067383,-0.08624589443206787,-0.046518683433532715,0.039727210998535156,helped,False,False
16375,37,0.5945945945945946,0.40540540540540543,-0.035250645,-0.031468205,0.0037824407,0.40540540540540543,0.02702702702702703,0.3047169,128,1.147160291671753,1.1066348552703857,1.1116644144058228,-0.04052543640136719,-0.035495877265930176,0.005029559135437012,helped,False,False
16377,37,0.5135135135135135,0.4864864864864865,-0.047879685,-0.049099267,-0.0012195755,0.4864864864864865,0.0,0.28537557,140,1.173657774925232,1.1401702165603638,1.1326162815093994,-0.033487558364868164,-0.04104149341583252,-0.0075539350509643555,helped,False,False
16378,37,0.4594594594594595,0.5405405405405406,-0.043416552,-0.027793098,0.015623453,0.5405405405405406,0.02702702702702703,0.35764065,62,0.8841034770011902,0.8446868062019348,0.8456082940101624,-0.03941667079925537,-0.03849518299102783,0.0009214878082275391,helped,False,False
16381,36,0.5,0.5,-0.06314214,-0.04520766,0.017934484,0.5,0.027777777777777776,0.29885784,128,1.1534364223480225,1.0130698680877686,1.0779516696929932,-0.1403665542602539,-0.0754847526550293,0.06488180160522461,helped,False,False
16383,37,0.4594594594594595,0.5405405405405406,0.0026072827,-0.0052249813,-0.0078322645,0.5405405405405406,0.02702702702702703,0.31113577,140,0.6577999591827393,0.6278984546661377,0.6194998025894165,-0.029901504516601562,-0.038300156593322754,-0.008398652076721191,helped,False,False
16384,37,0.7567567567567568,0.24324324324324326,-0.16518001,-0.12242301,0.04275701,0.24324324324324326,0.0,0.6024454,18,1.778952956199646,1.6061761379241943,1.6475014686584473,-0.17277681827545166,-0.13145148754119873,0.04132533073425293,helped,False,False
16386,37,0.5135135135135135,0.4864864864864865,-0.017751476,-0.020645063,-0.002893587,0.4864864864864865,0.05405405405405406,0.38029665,122,0.7591000199317932,0.6851984858512878,0.702894389629364,-0.07390153408050537,-0.0562056303024292,0.017695903778076172,helped,False,False
16390,37,0.6216216216216216,0.3783783783783784,-0.09156359,-0.06529854,0.026265046,0.3783783783783784,0.05405405405405406,0.3410891,139,0.8846011757850647,0.7909409999847412,0.8191512227058411,-0.09366017580032349,-0.06544995307922363,0.028210222721099854,helped,False,False
16392,37,0.5405405405405406,0.4594594594594595,0.019971455,-0.008711206,-0.02868266,0.4594594594594595,0.05405405405405406,0.3937149,133,0.7820568680763245,0.8074992299079895,0.7704224586486816,0.02544236183166504,-0.011634409427642822,-0.03707677125930786,harmed,True,True
16394,35,0.5428571428571428,0.45714285714285713,-0.0027447257,0.0043649897,0.007109715,0.45714285714285713,0.0,0.34877017,61,1.4204928874969482,1.4328961372375488,1.4177000522613525,0.012403249740600586,-0.002792835235595703,-0.015196084976196289,harmed,True,True
16395,37,0.4864864864864865,0.5135135135135135,0.0054971203,-0.007133039,-0.01263016,0.5135135135135135,0.02702702702702703,0.36416763,61,0.8299114108085632,0.8418606519699097,0.8185530304908752,0.011949241161346436,-0.011358380317687988,-0.023307621479034424,harmed,True,True
16400,37,0.5405405405405406,0.4594594594594595,-0.02054706,-0.028686346,-0.008139283,0.4594594594594595,0.02702702702702703,0.45355895,96,0.7491320371627808,0.7475671768188477,0.7305934429168701,-0.0015648603439331055,-0.018538594245910645,-0.01697373390197754,helped,False,False
16401,37,0.5675675675675675,0.43243243243243246,-0.05079249,-0.030829733,0.019962752,0.43243243243243246,0.0,0.28380322,113,0.9924750924110413,0.8974348902702332,0.9231311678886414,-0.0950402021408081,-0.0693439245223999,0.025696277618408203,helped,False,False
16402,37,0.5675675675675675,0.43243243243243246,-0.07096669,-0.05897402,0.011992668,0.43243243243243246,0.0,0.27104238,133,1.1343801021575928,0.9923931360244751,1.0572563409805298,-0.14198696613311768,-0.07712376117706299,0.06486320495605469,helped,False,False
16403,37,0.4594594594594595,0.5405405405405406,-0.07366815,-0.046229854,0.0274383,0.5405405405405406,0.10810810810810811,0.4634781,139,0.8625985980033875,0.7424271106719971,0.800782322883606,-0.12017148733139038,-0.061816275119781494,0.05835521221160889,helped,False,False
16405,37,0.6216216216216216,0.3783783783783784,-0.107449375,-0.07055137,0.036898002,0.3783783783783784,0.0,0.22557592,133,1.2469357252120972,1.1617858409881592,1.18720543384552,-0.08514988422393799,-0.05973029136657715,0.02541959285736084,helped,False,False
16407,37,0.5945945945945946,0.40540540540540543,-0.064766146,-0.042677067,0.022089083,0.40540540540540543,0.02702702702702703,0.45925748,93,0.7564665675163269,0.7846018075942993,0.7566784024238586,0.028135240077972412,0.00021183490753173828,-0.027923405170440674,harmed,True,False
16408,37,0.5405405405405406,0.4594594594594595,-0.021308428,-0.023180807,-0.00187238,0.4594594594594595,0.0,0.2609786,103,1.299351692199707,1.2834465503692627,1.2792803049087524,-0.015905141830444336,-0.02007138729095459,-0.004166245460510254,helped,False,False
16409,37,0.6216216216216216,0.3783783783783784,-0.06548147,-0.062083077,0.0033983951,0.3783783783783784,0.02702702702702703,0.35567966,140,0.9113182425498962,0.8799892067909241,0.8780335783958435,-0.03132903575897217,-0.033284664154052734,-0.0019556283950805664,helped,False,False
16410,37,0.6216216216216216,0.3783783783783784,-0.09007553,-0.035595745,0.054479778,0.3783783783783784,0.02702702702702703,0.20524442,140,0.6953305602073669,0.6209636926651001,0.6488579511642456,-0.07436686754226685,-0.04647260904312134,0.027894258499145508,helped,False,False
16411,37,0.5945945945945946,0.40540540540540543,-0.07085588,-0.046393838,0.024462046,0.40540540540540543,0.05405405405405406,0.29338482,113,1.5922250747680664,1.4739106893539429,1.5251411199569702,-0.11831438541412354,-0.06708395481109619,0.051230430603027344,helped,False,False
16412,36,0.4444444444444444,0.5555555555555556,0.012094401,0.0041967863,-0.0078976145,0.5555555555555556,0.027777777777777776,0.2608491,84,0.7955886125564575,0.7848284244537354,0.7764509320259094,-0.010760188102722168,-0.019137680530548096,-0.008377492427825928,helped,False,False
