site_id,Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
12285,1.20469331741333,1.2127962112426758,1.2068707942962646,1.053479716990623,1.2127962112426758
12294,0.8812524676322937,0.8926525115966797,0.8995178937911987,0.898421161662939,0.8926525115966797
12299,1.3014546632766724,1.2971210479736328,1.330662727355957,1.2895958387624946,1.2971210479736328
12303,1.4122865200042725,1.4420596361160278,1.3903521299362183,1.261688564402289,1.4420596361160278
12304,1.874189853668213,1.8558377027511597,1.9128786325454712,1.9356086613993344,1.8558377027511597
12311,1.1179020404815674,1.0920404195785522,1.1722980737686157,0.9454103251312012,1.0920404195785522
12314,1.4822536706924438,1.4706429243087769,1.5161247253417969,1.4811502993865853,1.4706429243087769
12319,1.0218976736068726,1.0175957679748535,1.0546005964279175,1.0027553901456296,1.0175957679748535
12331,1.2232543230056763,1.2128313779830933,1.2568761110305786,1.0980895957103776,1.2128313779830933
12337,1.2847349643707275,1.2653789520263672,1.3273327350616455,1.256795505029453,1.2653789520263672
12354,1.1929415464401245,1.1992324590682983,1.2056235074996948,1.3102821956656292,1.1992324590682983
12363,1.3700023889541626,1.3491151332855225,1.4174989461898804,1.3986039097704768,1.3491151332855225
12365,0.848790168762207,0.8649540543556213,0.8871914744377136,0.9935219488998109,0.8649540543556213
12371,1.0633751153945923,1.0688596963882446,1.0795949697494507,1.1047898732766948,1.0688596963882446
12372,1.203419804573059,1.194803237915039,1.2162806987762451,1.1155580359637625,1.194803237915039
12376,1.079715609550476,1.018264651298523,1.149371862411499,1.107835238481339,1.018264651298523
12377,1.2014275789260864,1.2002668380737305,1.219269871711731,0.9593504188993841,1.2002668380737305
12396,1.3307236433029175,1.3363165855407715,1.3228777647018433,1.2956851173423862,1.3363165855407715
12398,0.764220654964447,0.805525541305542,0.7386658787727356,0.5879514912478536,0.805525541305542
13392,22.13017463684082,22.159099578857422,22.137422561645508,21.857973851782532,22.159099578857422
16330,0.7218422293663025,0.7337494492530823,0.7448819279670715,0.7020289986206213,0.7337494492530823
16331,0.5692059993743896,0.5394342541694641,0.6727709770202637,0.6948646926169973,0.5394342541694641
16332,0.5848921537399292,0.5344871282577515,0.7066488265991211,0.5219548264464196,0.5344871282577515
16333,1.0080009698867798,0.9848538041114807,1.109585165977478,1.1415067528520808,0.9848538041114807
16334,0.8711787462234497,0.8579515814781189,0.9341500401496887,0.7699295542247198,0.8579515814781189
16335,0.8686254024505615,0.8714625239372253,0.8954542279243469,0.7085605202451463,0.8714625239372253
16336,1.724158763885498,1.637559175491333,1.797348141670227,2.3517594991746043,1.637559175491333
16337,1.1560827493667603,1.1624367237091064,1.1612704992294312,0.9459443654334514,1.1624367237091064
16339,1.5420067310333252,1.4138656854629517,1.6489293575286865,1.8015359919257519,1.4138656854629517
16340,1.1213784217834473,1.1278772354125977,1.1335554122924805,1.1689083477642819,1.1278772354125977
16341,0.8424128890037537,0.8558350801467896,0.8459633588790894,0.5910377527327599,0.8558350801467896
16343,0.6394025683403015,0.6417986750602722,0.6955333352088928,0.5776798887330132,0.6417986750602722
16344,1.1340006589889526,1.1259177923202515,1.1658223867416382,0.9574729581158395,1.1259177923202515
16345,0.8820285201072693,0.8713400363922119,0.9574006795883179,1.0753040110236158,0.8713400363922119
16346,0.8595461249351501,0.8515234589576721,0.9235447645187378,0.7954430386498811,0.9235447645187378
16347,0.8291869759559631,0.8152119517326355,0.9646508693695068,0.9687847572364912,0.8152119517326355
16348,1.2810065746307373,1.3174540996551514,1.26829993724823,1.2570478930188442,1.3174540996551514
16349,0.838217556476593,0.8449591398239136,0.8657076358795166,0.7116267862985438,0.8449591398239136
16350,0.5110034346580505,0.48228713870048523,0.6866987943649292,0.5953866379306801,0.48228713870048523
16352,0.5064368844032288,0.47376301884651184,0.6037880778312683,0.43932060266307094,0.47376301884651184
16354,0.9480647444725037,0.9124405384063721,1.057522177696228,1.0160202751372691,0.9124405384063721
16357,0.5048715472221375,0.48507264256477356,0.587480902671814,0.6305653666217749,0.48507264256477356
16358,1.304333209991455,1.2853766679763794,1.367990493774414,1.2420618660373353,1.2853766679763794
16359,0.6366260647773743,0.642309844493866,0.6949218511581421,0.6082671548881531,0.642309844493866
16360,0.6039818525314331,0.5788724422454834,0.7167015075683594,0.5643243892393538,0.5788724422454834
