site_id,driver_code,driver,lag,corr,n_overlap,coverage_months
32189,sm_a,Soil moisture anomaly,3,0.14940214291168363,118,121
32219,tsmp_wtda,TSMP wtda,3,-0.020147808817733485,106,109
32219,pr_a,Precipitation anomaly,3,0.1219541987788176,106,109
32219,sm_a,Soil moisture anomaly,3,-0.08816125683268172,106,109
32332,tsmp_wtda,TSMP wtda,3,-0.03946402503396143,123,126
32332,pr_a,Precipitation anomaly,3,0.14987141629861053,123,126
32332,sm_a,Soil moisture anomaly,3,0.046551806289997416,123,126
32804,tsmp_wtda,TSMP wtda,3,-0.009840467660586391,75,78
32804,pr_a,Precipitation anomaly,3,0.2515405566230753,75,78
32804,sm_a,Soil moisture anomaly,3,0.11933757099048556,75,78
33050,tsmp_wtda,TSMP wtda,3,0.20500340527319064,138,141
33050,pr_a,Precipitation anomaly,3,-0.04760368985817119,138,141
33050,sm_a,Soil moisture anomaly,3,-0.37236868900706055,138,141
104122,tsmp_wtda,TSMP wtda,3,-0.04329203385603934,150,153
104122,pr_a,Precipitation anomaly,3,0.01904733038590721,150,153
104122,sm_a,Soil moisture anomaly,3,-0.10633371939105324,150,153
104211,tsmp_wtda,TSMP wtda,3,0.2703403267574275,144,147
104211,pr_a,Precipitation anomaly,3,-0.1407894876385406,144,147
104211,sm_a,Soil moisture anomaly,3,-0.1192212342668819,144,147
9689,tsmp_wtda,TSMP wtda,4,0.1972591160698684,112,116
9689,pr_a,Precipitation anomaly,4,0.00620029434617471,112,116
9689,sm_a,Soil moisture anomaly,4,-0.011767687544734956,112,116
9943,tsmp_wtda,TSMP wtda,4,0.1640361918885978,173,177
9943,pr_a,Precipitation anomaly,4,0.1192970294171205,173,177
9943,sm_a,Soil moisture anomaly,4,-0.018437204017613985,173,177
10385,tsmp_wtda,TSMP wtda,4,0.2982998028972825,166,170
10385,pr_a,Precipitation anomaly,4,0.14462609656011474,166,170
10385,sm_a,Soil moisture anomaly,4,-0.22690357257795618,166,170
18022,tsmp_wtda,TSMP wtda,4,0.15037276450646186,63,67
18022,pr_a,Precipitation anomaly,4,-0.28746526694350905,63,67
18022,sm_a,Soil moisture anomaly,4,-0.1217151839234277,63,67
18027,tsmp_wtda,TSMP wtda,4,0.4395370357236671,63,67
18027,pr_a,Precipitation anomaly,4,-0.31895653534548785,63,67
18027,sm_a,Soil moisture anomaly,4,-0.09920897703523747,63,67
18055,tsmp_wtda,TSMP wtda,4,-0.502247384139899,63,67
18055,pr_a,Precipitation anomaly,4,0.01517000744959866,63,67
18055,sm_a,Soil moisture anomaly,4,0.07542889764439319,63,67
18086,tsmp_wtda,TSMP wtda,4,-0.493315736712752,63,67
18086,pr_a,Precipitation anomaly,4,0.005673303103690148,63,67
18086,sm_a,Soil moisture anomaly,4,0.12131073196727181,63,67
29249,tsmp_wtda,TSMP wtda,4,0.061185558585455734,120,124
29249,pr_a,Precipitation anomaly,4,0.04580590275371056,120,124
29249,sm_a,Soil moisture anomaly,4,-0.025018273384253883,120,124
29263,tsmp_wtda,TSMP wtda,4,-0.07354431652324804,127,131
29263,pr_a,Precipitation anomaly,4,0.11223452430192654,127,131
29263,sm_a,Soil moisture anomaly,4,0.16637094097438848,127,131
29357,tsmp_wtda,TSMP wtda,4,-0.06498192933459834,123,127
29357,pr_a,Precipitation anomaly,4,0.26384749517066614,123,127
29357,sm_a,Soil moisture anomaly,4,0.007635442711567731,123,127
29366,tsmp_wtda,TSMP wtda,4,0.137064470058162,123,127
29366,pr_a,Precipitation anomaly,4,0.13871574171719256,123,127
29366,sm_a,Soil moisture anomaly,4,-0.12300484974437616,123,127
29373,tsmp_wtda,TSMP wtda,4,-0.017447703492992916,108,112
29373,pr_a,Precipitation anomaly,4,0.03004755858601544,108,112
29373,sm_a,Soil moisture anomaly,4,-0.19167489683278144,108,112
29419,tsmp_wtda,TSMP wtda,4,0.11187676784839815,132,136
29419,pr_a,Precipitation anomaly,4,-0.02173722371617365,132,136
29419,sm_a,Soil moisture anomaly,4,0.06954060348865497,132,136
29465,tsmp_wtda,TSMP wtda,4,0.004901654615876382,73,77
29465,pr_a,Precipitation anomaly,4,-0.23577407255739993,73,77
29465,sm_a,Soil moisture anomaly,4,0.03126723586148966,73,77
29476,tsmp_wtda,TSMP wtda,4,0.04882781649192021,118,122
29476,pr_a,Precipitation anomaly,4,0.04623042430855814,118,122
29476,sm_a,Soil moisture anomaly,4,0.021967733176583775,118,122
29532,tsmp_wtda,TSMP wtda,4,0.1754816185639503,116,120
29532,pr_a,Precipitation anomaly,4,0.13274385862451368,116,120
29532,sm_a,Soil moisture anomaly,4,-0.2283512435268306,116,120
29570,tsmp_wtda,TSMP wtda,4,0.06639468293805216,107,111
29570,pr_a,Precipitation anomaly,4,0.113491049795314,107,111
29570,sm_a,Soil moisture anomaly,4,-0.1292272528497082,107,111
29581,tsmp_wtda,TSMP wtda,4,-0.41524789153410474,31,35
29581,pr_a,Precipitation anomaly,4,-0.015532988033498308,31,35
29581,sm_a,Soil moisture anomaly,4,0.10719106368459552,31,35
29599,tsmp_wtda,TSMP wtda,4,-0.017046537946537245,121,125
29599,pr_a,Precipitation anomaly,4,0.2779291749440927,121,125
29599,sm_a,Soil moisture anomaly,4,-0.0015172433885316105,121,125
29655,tsmp_wtda,TSMP wtda,4,-0.1857003134073877,74,78
29655,pr_a,Precipitation anomaly,4,0.061596070652165706,74,78
29655,sm_a,Soil moisture anomaly,4,-0.19651833761595974,74,78
29680,tsmp_wtda,TSMP wtda,4,-0.2572049039082596,115,119
29680,pr_a,Precipitation anomaly,4,0.06320065252434674,115,119
29680,sm_a,Soil moisture anomaly,4,0.10515362831366667,115,119
29698,tsmp_wtda,TSMP wtda,4,0.2183215624664305,26,30
29698,pr_a,Precipitation anomaly,4,-0.37264569151105104,26,30
29698,sm_a,Soil moisture anomaly,4,-0.13607880742297437,26,30
29708,tsmp_wtda,TSMP wtda,4,-0.17186399901962407,115,119
29708,pr_a,Precipitation anomaly,4,0.10806545446475264,115,119
29708,sm_a,Soil moisture anomaly,4,0.18078860213998899,115,119
29740,tsmp_wtda,TSMP wtda,4,-0.18119691998196807,86,90
29740,pr_a,Precipitation anomaly,4,0.17238013949574219,86,90
29740,sm_a,Soil moisture anomaly,4,0.09247325928039833,86,90
29756,tsmp_wtda,TSMP wtda,4,-0.04197120489331127,121,125
29756,pr_a,Precipitation anomaly,4,-0.12572221908537623,121,125
29756,sm_a,Soil moisture anomaly,4,-0.020073064597511455,121,125
29794,tsmp_wtda,TSMP wtda,4,0.058132211466845975,94,98
29794,pr_a,Precipitation anomaly,4,-0.14766421660348208,94,98
29794,sm_a,Soil moisture anomaly,4,-0.17474051293001955,94,98
29812,tsmp_wtda,TSMP wtda,4,0.27953976494347377,127,131
29812,pr_a,Precipitation anomaly,4,0.1776166893920154,127,131
29812,sm_a,Soil moisture anomaly,4,-0.15131815002530694,127,131
29828,tsmp_wtda,TSMP wtda,4,0.04728267411420167,57,61
29828,pr_a,Precipitation anomaly,4,-0.013430804211053051,57,61
29828,sm_a,Soil moisture anomaly,4,-0.3809917387223906,57,61
29829,tsmp_wtda,TSMP wtda,4,0.12991329709619281,118,122
29829,pr_a,Precipitation anomaly,4,0.18008021198015775,118,122
29829,sm_a,Soil moisture anomaly,4,-0.18912163891900718,118,122
29848,tsmp_wtda,TSMP wtda,4,-0.07336875991867524,126,130
29848,pr_a,Precipitation anomaly,4,-0.1353984985401528,126,130
29848,sm_a,Soil moisture anomaly,4,-0.13312173153302692,126,130
29861,tsmp_wtda,TSMP wtda,4,0.01151518972279029,82,86
29861,pr_a,Precipitation anomaly,4,0.0527622419975593,82,86
29861,sm_a,Soil moisture anomaly,4,0.03237890608770562,82,86
29908,tsmp_wtda,TSMP wtda,4,0.05639042381337839,118,122
29908,pr_a,Precipitation anomaly,4,0.17160266925415002,118,122
29908,sm_a,Soil moisture anomaly,4,-0.04971677644820703,118,122
29909,tsmp_wtda,TSMP wtda,4,-0.13263912550804594,42,46
29909,pr_a,Precipitation anomaly,4,-0.2654613207062888,42,46
29909,sm_a,Soil moisture anomaly,4,0.026272949681125507,42,46
29931,tsmp_wtda,TSMP wtda,4,0.15359743296661077,150,154
29931,pr_a,Precipitation anomaly,4,-0.08512753363246572,150,154
29931,sm_a,Soil moisture anomaly,4,-0.02426869119841592,150,154
29961,tsmp_wtda,TSMP wtda,4,0.10941553981905724,141,145
29961,pr_a,Precipitation anomaly,4,-0.28735168901938796,141,145
29961,sm_a,Soil moisture anomaly,4,-0.0869849399588598,141,145
29971,tsmp_wtda,TSMP wtda,4,0.14453851120794445,39,43
29971,pr_a,Precipitation anomaly,4,-0.1645407101926839,39,43
29971,sm_a,Soil moisture anomaly,4,-0.264527479221362,39,43
29982,tsmp_wtda,TSMP wtda,4,-0.19069591626249988,124,128
29982,pr_a,Precipitation anomaly,4,-0.16506990034693408,124,128
29982,sm_a,Soil moisture anomaly,4,0.10171823870470273,124,128
29997,tsmp_wtda,TSMP wtda,4,-0.4080215887894272,25,29
29997,pr_a,Precipitation anomaly,4,0.27452617274881913,25,29
29997,sm_a,Soil moisture anomaly,4,0.10072820795986204,25,29
30035,tsmp_wtda,TSMP wtda,4,-0.06818330779619274,122,126
30035,pr_a,Precipitation anomaly,4,0.03268445382379216,122,126
30035,sm_a,Soil moisture anomaly,4,-0.037752900172902046,122,126
30066,tsmp_wtda,TSMP wtda,4,0.054549427146994914,175,179
30066,pr_a,Precipitation anomaly,4,-0.013543694024483842,175,179
30066,sm_a,Soil moisture anomaly,4,-0.1774199143915878,175,179
30104,tsmp_wtda,TSMP wtda,4,-0.13137242537409388,121,125
30104,pr_a,Precipitation anomaly,4,0.11771658125769248,121,125
30104,sm_a,Soil moisture anomaly,4,0.019765802683896216,121,125
30225,tsmp_wtda,TSMP wtda,4,0.061943940607014546,116,120
30225,pr_a,Precipitation anomaly,4,0.03783867078871008,116,120
30225,sm_a,Soil moisture anomaly,4,-0.0972089145359644,116,120
30247,tsmp_wtda,TSMP wtda,4,0.30834386399688546,81,85
30247,pr_a,Precipitation anomaly,4,-0.004652119261879355,81,85
30247,sm_a,Soil moisture anomaly,4,-0.10173705685364567,81,85
30249,tsmp_wtda,TSMP wtda,4,-0.1079223173977133,109,113
30249,pr_a,Precipitation anomaly,4,-0.18651857558499615,109,113
30249,sm_a,Soil moisture anomaly,4,0.17810268585645136,109,113
30265,tsmp_wtda,TSMP wtda,4,0.012830769927862268,147,151
30265,pr_a,Precipitation anomaly,4,-0.06956569591065019,147,151
30265,sm_a,Soil moisture anomaly,4,0.09336912918020797,147,151
30341,tsmp_wtda,TSMP wtda,4,-0.3903904161294586,118,122
30341,pr_a,Precipitation anomaly,4,-0.2685911613447039,118,122
30341,sm_a,Soil moisture anomaly,4,0.09261985094098606,118,122
30380,tsmp_wtda,TSMP wtda,4,0.07529896450396598,62,66
30380,pr_a,Precipitation anomaly,4,-0.09076802281475414,62,66
30380,sm_a,Soil moisture anomaly,4,-0.10709115579019904,62,66
30385,tsmp_wtda,TSMP wtda,4,-0.0008186383366725791,118,122
30385,pr_a,Precipitation anomaly,4,0.03269031309010726,118,122
30385,sm_a,Soil moisture anomaly,4,0.08848611326696092,118,122
30425,tsmp_wtda,TSMP wtda,4,-0.01691083232219217,123,127
30425,pr_a,Precipitation anomaly,4,0.06364403631518196,123,127
30425,sm_a,Soil moisture anomaly,4,-0.07867887333493058,123,127
30427,tsmp_wtda,TSMP wtda,4,-0.13270095262368822,123,127
30427,pr_a,Precipitation anomaly,4,-0.007548855083466437,123,127
30427,sm_a,Soil moisture anomaly,4,0.06116479390150731,123,127
30474,tsmp_wtda,TSMP wtda,4,-0.00979186492075519,135,139
30474,pr_a,Precipitation anomaly,4,-0.017859223009932056,135,139
30474,sm_a,Soil moisture anomaly,4,-0.06495914088466344,135,139
30578,tsmp_wtda,TSMP wtda,4,0.1106059395862486,150,154
30578,pr_a,Precipitation anomaly,4,0.053328450827761095,150,154
30578,sm_a,Soil moisture anomaly,4,0.04798950546781957,150,154
30586,tsmp_wtda,TSMP wtda,4,0.12294973744474862,146,150
30586,pr_a,Precipitation anomaly,4,-0.24422584216634644,146,150
30586,sm_a,Soil moisture anomaly,4,0.02734319449016885,146,150
30638,tsmp_wtda,TSMP wtda,4,-0.0035975593276326564,62,66
30638,pr_a,Precipitation anomaly,4,0.18461114026004294,62,66
30638,sm_a,Soil moisture anomaly,4,0.006231771984081746,62,66
30656,tsmp_wtda,TSMP wtda,4,0.05728285390028144,102,106
30656,pr_a,Precipitation anomaly,4,-0.0021364219624530017,102,106
30656,sm_a,Soil moisture anomaly,4,-0.10086745107838778,102,106
30760,tsmp_wtda,TSMP wtda,4,0.22635390406338893,128,132
30760,pr_a,Precipitation anomaly,4,0.02146464487461407,128,132
30760,sm_a,Soil moisture anomaly,4,-0.21354077366221236,128,132
30788,tsmp_wtda,TSMP wtda,4,0.1501125172111186,77,81
30788,pr_a,Precipitation anomaly,4,-0.1379085994824698,77,81
30788,sm_a,Soil moisture anomaly,4,-0.19028233504475617,77,81
30795,tsmp_wtda,TSMP wtda,4,0.07290616331076423,133,137
30795,pr_a,Precipitation anomaly,4,0.017081007485980605,133,137
30795,sm_a,Soil moisture anomaly,4,-0.05021272440234729,133,137
30808,tsmp_wtda,TSMP wtda,4,-0.19124166509376903,117,121
30808,pr_a,Precipitation anomaly,4,-0.11973351351572285,117,121
30808,sm_a,Soil moisture anomaly,4,-0.02188266831808625,117,121
30832,tsmp_wtda,TSMP wtda,4,0.02780498056938232,118,122
30832,pr_a,Precipitation anomaly,4,-0.010562431806306477,118,122
30832,sm_a,Soil moisture anomaly,4,-0.057907546174761834,118,122
30868,tsmp_wtda,TSMP wtda,4,-0.09138054880763762,130,134
30868,pr_a,Precipitation anomaly,4,-0.08691050443789461,130,134
30868,sm_a,Soil moisture anomaly,4,0.04953470016006024,130,134
30919,tsmp_wtda,TSMP wtda,4,-0.0073444624304734194,107,111
30919,pr_a,Precipitation anomaly,4,-0.007885906022303974,107,111
30919,sm_a,Soil moisture anomaly,4,-0.07771161469741955,107,111
30981,tsmp_wtda,TSMP wtda,4,0.22395565037319673,32,36
30981,pr_a,Precipitation anomaly,4,-0.20612439959832904,32,36
30981,sm_a,Soil moisture anomaly,4,-0.3625840325866981,32,36
31008,tsmp_wtda,TSMP wtda,4,0.04161159123295955,117,121
31008,pr_a,Precipitation anomaly,4,-0.12926108324270605,117,121
31008,sm_a,Soil moisture anomaly,4,-0.02834284189345284,117,121
31022,tsmp_wtda,TSMP wtda,4,0.096555910635879,110,114
31022,pr_a,Precipitation anomaly,4,0.350626950526906,110,114
31022,sm_a,Soil moisture anomaly,4,-0.10388622497109191,110,114
31032,tsmp_wtda,TSMP wtda,4,-0.14448442883736556,134,138
31032,pr_a,Precipitation anomaly,4,-0.046445547195735314,134,138
31032,sm_a,Soil moisture anomaly,4,-0.06066638571451984,134,138
31064,tsmp_wtda,TSMP wtda,4,-0.23351067086861768,134,138
31064,pr_a,Precipitation anomaly,4,-0.20474086344706188,134,138
31064,sm_a,Soil moisture anomaly,4,0.06054200646361392,134,138
31247,tsmp_wtda,TSMP wtda,4,0.05523152044084282,61,65
31247,pr_a,Precipitation anomaly,4,0.4201790230402028,61,65
31247,sm_a,Soil moisture anomaly,4,-0.17176022207481034,61,65
31257,tsmp_wtda,TSMP wtda,4,0.007312058942316651,145,149
31257,pr_a,Precipitation anomaly,4,-0.11982102724233247,145,149
31257,sm_a,Soil moisture anomaly,4,-0.14471942914812827,145,149
31324,tsmp_wtda,TSMP wtda,4,-0.040980807534201885,163,167
31324,pr_a,Precipitation anomaly,4,-0.036663166018731166,163,167
31324,sm_a,Soil moisture anomaly,4,0.023907709408820494,163,167
31343,tsmp_wtda,TSMP wtda,4,0.08023228783363015,114,118
31343,pr_a,Precipitation anomaly,4,0.2297909967183611,114,118
31343,sm_a,Soil moisture anomaly,4,-0.06811035122331745,114,118
31403,tsmp_wtda,TSMP wtda,4,0.018584660200988458,121,125
31403,pr_a,Precipitation anomaly,4,-0.010391904015211563,121,125
31403,sm_a,Soil moisture anomaly,4,-0.19875767244420361,121,125
31425,tsmp_wtda,TSMP wtda,4,-0.20370301110648104,138,142
31425,pr_a,Precipitation anomaly,4,-0.1593602100974632,138,142
31425,sm_a,Soil moisture anomaly,4,0.01093657543936533,138,142
31482,tsmp_wtda,TSMP wtda,4,-0.26699215571818297,152,156
31482,pr_a,Precipitation anomaly,4,-0.2096100686039226,152,156
31482,sm_a,Soil moisture anomaly,4,-0.010432179419671716,152,156
31515,tsmp_wtda,TSMP wtda,4,-0.03299895563463029,120,124
31515,pr_a,Precipitation anomaly,4,0.06817309967176616,120,124
31515,sm_a,Soil moisture anomaly,4,-0.06265727476396077,120,124
31528,tsmp_wtda,TSMP wtda,4,0.2616250032026115,84,88
31528,pr_a,Precipitation anomaly,4,-0.15760537500122887,84,88
31528,sm_a,Soil moisture anomaly,4,-0.28981920493553587,84,88
31541,tsmp_wtda,TSMP wtda,4,-0.07637732058367241,127,131
31541,pr_a,Precipitation anomaly,4,-0.03451654433856538,127,131
31541,sm_a,Soil moisture anomaly,4,0.07722783890668303,127,131
31543,tsmp_wtda,TSMP wtda,4,0.15388381599372064,117,121
31543,pr_a,Precipitation anomaly,4,0.14485936262049007,117,121
31543,sm_a,Soil moisture anomaly,4,-0.22817580981612998,117,121
31567,tsmp_wtda,TSMP wtda,4,-0.0196979510827832,122,126
31567,pr_a,Precipitation anomaly,4,0.0008811191038204392,122,126
31567,sm_a,Soil moisture anomaly,4,-0.1315606927476751,122,126
31593,tsmp_wtda,TSMP wtda,4,-0.10839621841855937,70,74
31593,pr_a,Precipitation anomaly,4,-0.12305531280613745,70,74
31593,sm_a,Soil moisture anomaly,4,0.08315409814859699,70,74
31631,tsmp_wtda,TSMP wtda,4,-0.04888647097374589,117,121
31631,pr_a,Precipitation anomaly,4,-5.112962522117251e-05,117,121
31631,sm_a,Soil moisture anomaly,4,-0.10616562829709753,117,121
31642,tsmp_wtda,TSMP wtda,4,0.34645488012295717,75,79
31642,pr_a,Precipitation anomaly,4,0.15413167428201088,75,79
31642,sm_a,Soil moisture anomaly,4,-0.2316967738974563,75,79
31683,tsmp_wtda,TSMP wtda,4,0.07336881123327807,111,115
31683,pr_a,Precipitation anomaly,4,0.08862485488299794,111,115
31683,sm_a,Soil moisture anomaly,4,-0.10565589123122347,111,115
31688,tsmp_wtda,TSMP wtda,4,-0.11175852559305033,117,121
31688,pr_a,Precipitation anomaly,4,0.06730534887281675,117,121
31688,sm_a,Soil moisture anomaly,4,0.003603426956468906,117,121
31696,tsmp_wtda,TSMP wtda,4,-0.05645876432739218,139,143
31696,pr_a,Precipitation anomaly,4,0.09618762739921576,139,143
31696,sm_a,Soil moisture anomaly,4,-0.060973042611976155,139,143
31792,tsmp_wtda,TSMP wtda,4,0.10618072909419733,55,59
31792,pr_a,Precipitation anomaly,4,0.24679366188877624,55,59
31792,sm_a,Soil moisture anomaly,4,0.08349091369013924,55,59
31854,tsmp_wtda,TSMP wtda,4,0.022089333936538093,128,132
31854,pr_a,Precipitation anomaly,4,-0.0506113633532744,128,132
31854,sm_a,Soil moisture anomaly,4,-0.015441474510691581,128,132
31920,tsmp_wtda,TSMP wtda,4,-0.2387697246052874,119,123
31920,pr_a,Precipitation anomaly,4,-0.15769647530208594,119,123
31920,sm_a,Soil moisture anomaly,4,0.10701945205397118,119,123
31933,tsmp_wtda,TSMP wtda,4,0.06187794129061419,148,152
31933,pr_a,Precipitation anomaly,4,0.10517892086277804,148,152
31933,sm_a,Soil moisture anomaly,4,0.019703266105532313,148,152
31939,tsmp_wtda,TSMP wtda,4,0.1666715132878501,137,141
31939,pr_a,Precipitation anomaly,4,-0.1397768900385759,137,141
31939,sm_a,Soil moisture anomaly,4,-0.008007005182452268,137,141
31951,tsmp_wtda,TSMP wtda,4,-0.16300084164857798,16,20
31951,pr_a,Precipitation anomaly,4,-0.0006370383721479334,16,20
31951,sm_a,Soil moisture anomaly,4,0.43358690460769,16,20
31988,tsmp_wtda,TSMP wtda,4,0.05827583835322136,118,122
31988,pr_a,Precipitation anomaly,4,-0.07609149625680425,118,122
31988,sm_a,Soil moisture anomaly,4,-0.07957924008543935,118,122
31997,tsmp_wtda,TSMP wtda,4,-0.07044237437042791,112,116
31997,pr_a,Precipitation anomaly,4,0.17572004941322075,112,116
31997,sm_a,Soil moisture anomaly,4,-0.2069127220364649,112,116
32135,tsmp_wtda,TSMP wtda,4,0.14397521417709724,77,81
32135,pr_a,Precipitation anomaly,4,0.015068272303590964,77,81
32135,sm_a,Soil moisture anomaly,4,-0.15575204127379774,77,81
32138,tsmp_wtda,TSMP wtda,4,0.0736659407420686,117,121
32138,pr_a,Precipitation anomaly,4,0.11097021191754365,117,121
32138,sm_a,Soil moisture anomaly,4,-0.28004003440751124,117,121
32189,tsmp_wtda,TSMP wtda,4,-0.2023184797860175,117,121
32189,pr_a,Precipitation anomaly,4,-0.08141293690564795,117,121
32189,sm_a,Soil moisture anomaly,4,0.122630886761758,117,121
32219,tsmp_wtda,TSMP wtda,4,-0.04240020010330866,105,109
32219,pr_a,Precipitation anomaly,4,0.05572363228906881,105,109
32219,sm_a,Soil moisture anomaly,4,-0.19562809454395022,105,109
32332,tsmp_wtda,TSMP wtda,4,-0.08306659642402332,122,126
32332,pr_a,Precipitation anomaly,4,0.08317811272391065,122,126
32332,sm_a,Soil moisture anomaly,4,-0.018809160054172814,122,126
32804,tsmp_wtda,TSMP wtda,4,0.23981928253912377,74,78
32804,pr_a,Precipitation anomaly,4,0.21640958881126296,74,78
32804,sm_a,Soil moisture anomaly,4,-0.07299525147499879,74,78
33050,tsmp_wtda,TSMP wtda,4,0.18646887042702343,137,141
33050,pr_a,Precipitation anomaly,4,-0.06786550835864856,137,141
33050,sm_a,Soil moisture anomaly,4,-0.38194737367421255,137,141
104122,tsmp_wtda,TSMP wtda,4,0.023406792196112955,149,153
104122,pr_a,Precipitation anomaly,4,-0.029082278922885604,149,153
104122,sm_a,Soil moisture anomaly,4,-0.027461987644293157,149,153
104211,tsmp_wtda,TSMP wtda,4,0.2454846181268798,143,147
104211,pr_a,Precipitation anomaly,4,-0.14808545069144632,143,147
104211,sm_a,Soil moisture anomaly,4,-0.0258002047917176,143,147
9689,tsmp_wtda,TSMP wtda,5,0.12855451443902777,111,116
9689,pr_a,Precipitation anomaly,5,-0.041517390163806726,111,116
9689,sm_a,Soil moisture anomaly,5,-0.06406081766121008,111,116
9943,tsmp_wtda,TSMP wtda,5,0.10664010742312403,172,177
9943,pr_a,Precipitation anomaly,5,0.11420420289435619,172,177
9943,sm_a,Soil moisture anomaly,5,-0.005228234115309412,172,177
10385,tsmp_wtda,TSMP wtda,5,0.304855717722322,165,170
10385,pr_a,Precipitation anomaly,5,0.1424879402842459,165,170
10385,sm_a,Soil moisture anomaly,5,-0.22544159172226647,165,170
18022,tsmp_wtda,TSMP wtda,5,0.33454420668313606,62,67
18022,pr_a,Precipitation anomaly,5,-0.1554763982814563,62,67
18022,sm_a,Soil moisture anomaly,5,-0.14209675527526855,62,67
18027,tsmp_wtda,TSMP wtda,5,0.4901391011420289,62,67
18027,pr_a,Precipitation anomaly,5,-0.1777965190581345,62,67
18027,sm_a,Soil moisture anomaly,5,-0.073960508661823,62,67
18055,tsmp_wtda,TSMP wtda,5,-0.4326562851796315,62,67
18055,pr_a,Precipitation anomaly,5,0.1699557078377619,62,67
18055,sm_a,Soil moisture anomaly,5,0.14958711485590245,62,67
18086,tsmp_wtda,TSMP wtda,5,-0.3760865218984849,62,67
18086,pr_a,Precipitation anomaly,5,0.10565164837526415,62,67
18086,sm_a,Soil moisture anomaly,5,0.13424415037824422,62,67
29249,tsmp_wtda,TSMP wtda,5,0.09069942936387702,119,124
29249,pr_a,Precipitation anomaly,5,0.08913297189510169,119,124
29249,sm_a,Soil moisture anomaly,5,-0.018474329372624568,119,124
29263,tsmp_wtda,TSMP wtda,5,-0.04843026026363321,126,131
29263,pr_a,Precipitation anomaly,5,0.2951918315353309,126,131
29263,sm_a,Soil moisture anomaly,5,-0.11654099876358827,126,131
29357,tsmp_wtda,TSMP wtda,5,-0.036150178625011076,122,127
29357,pr_a,Precipitation anomaly,5,0.19931062061016117,122,127
29357,sm_a,Soil moisture anomaly,5,0.11837844943465442,122,127
29366,tsmp_wtda,TSMP wtda,5,0.2019741208086938,122,127
29366,pr_a,Precipitation anomaly,5,0.06702841764185187,122,127
29366,sm_a,Soil moisture anomaly,5,-0.09786644237810092,122,127
29373,tsmp_wtda,TSMP wtda,5,0.007688856175787361,107,112
29373,pr_a,Precipitation anomaly,5,0.013698031039566884,107,112
29373,sm_a,Soil moisture anomaly,5,-0.06612889430712804,107,112
29419,tsmp_wtda,TSMP wtda,5,0.07594933717171638,131,136
29419,pr_a,Precipitation anomaly,5,-0.09232719632728947,131,136
29419,sm_a,Soil moisture anomaly,5,-0.11581159420492554,131,136
29465,tsmp_wtda,TSMP wtda,5,0.010797658132617243,72,77
29465,pr_a,Precipitation anomaly,5,-0.28562217099745935,72,77
29465,sm_a,Soil moisture anomaly,5,-0.11132666029965468,72,77
29476,tsmp_wtda,TSMP wtda,5,0.013928468241616884,117,122
29476,pr_a,Precipitation anomaly,5,0.04538281458151509,117,122
29476,sm_a,Soil moisture anomaly,5,0.09163487347490487,117,122
29532,tsmp_wtda,TSMP wtda,5,0.1231499332620909,115,120
29532,pr_a,Precipitation anomaly,5,0.09996707192736284,115,120
29532,sm_a,Soil moisture anomaly,5,-0.17114602571239587,115,120
29570,tsmp_wtda,TSMP wtda,5,0.14383777918208546,106,111
29570,pr_a,Precipitation anomaly,5,-0.27713256667027336,106,111
29570,sm_a,Soil moisture anomaly,5,0.029897185892282723,106,111
29581,tsmp_wtda,TSMP wtda,5,-0.3817251745789254,30,35
29581,pr_a,Precipitation anomaly,5,0.1304712755876516,30,35
29581,sm_a,Soil moisture anomaly,5,0.03802346370812983,30,35
29599,tsmp_wtda,TSMP wtda,5,0.038447159483468864,120,125
29599,pr_a,Precipitation anomaly,5,0.20896761684700338,120,125
29599,sm_a,Soil moisture anomaly,5,0.018158072684197148,120,125
29655,tsmp_wtda,TSMP wtda,5,-0.0640733700294881,73,78
29655,pr_a,Precipitation anomaly,5,0.013321328071438479,73,78
29655,sm_a,Soil moisture anomaly,5,-0.07878231387391518,73,78
29680,tsmp_wtda,TSMP wtda,5,-0.12615602034998266,114,119
29680,pr_a,Precipitation anomaly,5,0.2985944659247113,114,119
29680,sm_a,Soil moisture anomaly,5,0.06632631690774735,114,119
29698,tsmp_wtda,TSMP wtda,5,0.07988536605735247,25,30
29698,pr_a,Precipitation anomaly,5,-0.35430564041580054,25,30
29698,sm_a,Soil moisture anomaly,5,-0.05765890802107117,25,30
29708,tsmp_wtda,TSMP wtda,5,-0.14569124135260383,114,119
29708,pr_a,Precipitation anomaly,5,-0.004861710770633697,114,119
29708,sm_a,Soil moisture anomaly,5,0.027846273592960873,114,119
29740,tsmp_wtda,TSMP wtda,5,-0.1344049666820554,85,90
29740,pr_a,Precipitation anomaly,5,-0.010620175038838308,85,90
29740,sm_a,Soil moisture anomaly,5,-0.03589546997707269,85,90
29756,tsmp_wtda,TSMP wtda,5,-0.027359963440371164,120,125
29756,pr_a,Precipitation anomaly,5,0.05415348605467547,120,125
29756,sm_a,Soil moisture anomaly,5,-0.05348118292143535,120,125
29794,tsmp_wtda,TSMP wtda,5,-0.006631065242846373,93,98
29794,pr_a,Precipitation anomaly,5,0.34821217571639684,93,98
29794,sm_a,Soil moisture anomaly,5,-0.013715404822898005,93,98
29812,tsmp_wtda,TSMP wtda,5,0.3413083911043927,126,131
