site_id,well_id,gmw_bro_id,tube_number,distance_to_use_m,use_obj_type,use_obj_id,tube_rank_within_well_meta,gld_bro_id,gld_observations_meta,gld_first_date_meta,gld_last_date_meta,series_unknown_csv_url,series_preliminary_csv_url,series_fully_assessed_csv_url,bro_csv_url
31951,25035,GMW000000033528,1,46.519718766339885,facility_point,GUF000000026092,1,GLD000000100872,30,2009-04-21,2020-09-15,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100872?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100872?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100872?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100872
31951,25035,GMW000000033528,1,46.519718766339885,facility_point,GUF000000026092,1,GLD000000104005,1,2021-01-19,2021-01-19,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104005?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104005?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104005?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104005
31988,25072,GMW000000033565,1,34.92974773463527,facility_point,GUF000000084833,1,GLD000000098858,170,1992-01-28,2020-10-20,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098858?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098858?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098858?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098858
31988,25072,GMW000000033565,1,34.92974773463527,facility_point,GUF000000084833,1,GLD000000103471,27,2021-01-07,2025-04-03,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103471?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103471?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103471?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103471
31997,25081,GMW000000033574,1,31.624831793115064,facility_point,GUF000000023679,1,GLD000000099458,181,1989-04-28,2020-11-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099458?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099458?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099458?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099458
31997,25081,GMW000000033574,1,31.624831793115064,facility_point,GUF000000023679,1,GLD000000103958,20,2021-01-20,2024-07-23,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103958?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103958?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103958?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103958
32135,25215,GMW000000033708,1,46.64700907999761,facility_point,GUF000000010274,1,GLD000000102657,104,2005-12-13,2020-12-31,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102657?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102657?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102657?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102657
32135,25215,GMW000000033708,1,46.64700907999761,facility_point,GUF000000010274,1,GLD000000104909,32,2021-01-01,2023-06-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104909?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104909?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104909?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104909
32138,25218,GMW000000033711,1,23.021885583261593,design_well,534340,1,GLD000000098832,175,1990-02-22,2020-11-12,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098832?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098832?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098832?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098832
32138,25218,GMW000000033711,1,23.021885583261593,design_well,534340,1,GLD000000103532,7,2021-03-25,2022-07-11,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103532?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103532?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103532?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103532
32189,25268,GMW000000033761,1,24.41278027555311,facility_point,GUF000000007837,1,GLD000000098818,179,1990-06-02,2020-11-25,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098818?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098818?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098818?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098818
32189,25268,GMW000000033761,1,24.41278027555311,facility_point,GUF000000007837,1,GLD000000099415,33,2021-02-04,2025-02-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099415?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099415?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099415?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099415
32219,25297,GMW000000033790,1,29.154383243450035,design_well,534330,1,GLD000000100322,228,1977-02-23,2020-11-03,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100322?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100322?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100322?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100322
32219,25297,GMW000000033790,1,29.154383243450035,design_well,534330,1,GLD000000101025,21,2021-01-13,2025-02-17,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101025?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101025?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101025?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101025
32332,25405,GMW000000033898,1,34.88463758198472,facility_point,GUF000000000007,1,GLD000000099409,24,2021-01-01,2023-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099409?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099409?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099409?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099409
32332,25405,GMW000000033898,1,34.88463758198472,facility_point,GUF000000000007,1,GLD000000099539,183,1993-04-05,2020-12-31,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099539?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099539?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099539?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099539
32804,25606,GMW000000034099,1,49.03930390479786,facility_point,GUF000000002224,1,GLD000000135886,110,1992-03-20,2025-04-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135886?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135886?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135886?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135886
32805,25606,GMW000000034099,2,49.03930390479786,facility_point,GUF000000002224,2,GLD000000135906,110,1992-03-20,2025-04-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135906?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135906?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135906?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135906
32806,25606,GMW000000034099,3,49.03930390479786,facility_point,GUF000000002224,3,GLD000000135907,110,1992-03-20,2025-04-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135907?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135907?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135907?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000135907
33049,25692,GMW000000034185,1,42.29770016168142,realised_well,523422,2,GLD000000118454,646,1955-01-06,2025-04-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000118454?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000118454?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000118454?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000118454
33050,25692,GMW000000034185,2,42.29770016168142,realised_well,523422,1,GLD000000118508,648,1955-01-06,2025-04-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000118508?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000118508?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000118508?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000118508
104122,78389,GMW000000093896,1,32.320720811657864,design_well,564267,1,GLD000000096878,207,1990-03-16,2026-01-29,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000096878?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000096878?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000096878?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000096878
104211,78478,GMW000000093985,1,45.31103048027389,facility_point,GUF000000024495,1,GLD000000096958,207,1993-06-22,2026-01-29,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000096958?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000096958?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000096958?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000096958
