site_id,Baseline LSTM (No TL),Baseline LSTM (TL),Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
31951,3.5419044494628906,3.5698623657226562,2.4276413917541504,2.374164581298828,2.600895404815674,2.8977304632760315,2.600895404815674
31988,1.2450957298278809,1.2250255346298218,1.2027512788772583,1.2535033226013184,1.1982910633087158,1.268690592231061,1.1982910633087158
31997,1.5120766162872314,1.5113762617111206,1.5152112245559692,1.5111147165298462,1.526566505432129,1.5507320393523327,1.5111147165298462
32135,0.7210150361061096,0.7145002484321594,0.8222088813781738,0.8275790810585022,0.8287033438682556,0.7875164058869227,0.8275790810585022
32138,1.27550208568573,1.3042184114456177,1.0956037044525146,1.034218192100525,1.1249356269836426,1.0165872519260497,1.034218192100525
32189,1.5157674551010132,1.5489062070846558,1.457236886024475,1.469050645828247,1.4311017990112305,1.4736810096325046,1.469050645828247
32219,1.3496712446212769,1.3485088348388672,0.6875238418579102,0.6580222845077515,0.7223490476608276,0.897211634244447,0.6580222845077515
32332,0.8216202855110168,0.882326602935791,0.5937721729278564,0.5982751846313477,0.5928611159324646,0.5948268025111642,0.5928611159324646
32804,1.1373447179794312,1.1598857641220093,0.8900762796401978,0.8069408535957336,1.0134295225143433,0.746387666917913,0.8069408535957336
33050,2.6158249378204346,2.602318048477173,0.301421582698822,0.2662653923034668,0.4098053574562073,0.2054178313386154,0.2662653923034668
104122,0.8456926941871643,0.8247854113578796,0.8018956780433655,0.7984408140182495,0.8149799704551697,0.8021082572260391,0.7984408140182495
104211,1.3286938667297363,1.2938116788864136,1.1942050457000732,1.2088463306427002,1.1894738674163818,1.1882390035089505,1.2088463306427002
