site_id,cell_id,cosine_similarity,months_used,source_lon,source_lat
10567,75352,0.35022908,138,4.9586999999999986,-4.012399999999999
12113,68092,0.23240149,137,-0.7613000000000015,-5.882399999999999
12117,69646,0.2515701,111,-16.381300000000003,-5.442399999999999
12132,54632,0.4924724,108,11.118699999999999,-9.402399999999998
12141,77981,0.37895378,108,14.308699999999998,-3.352399999999999
12148,81796,0.3249655,94,14.198699999999999,-2.362399999999999
12162,69646,0.22427303,111,-16.381300000000003,-5.442399999999999
12164,98744,0.48176622,78,12.878699999999998,2.037600000000001
12171,36514,0.31886497,106,-22.9813,-14.0224
12178,55441,0.28625926,142,6.828699999999999,-9.1824
12179,49381,0.2420163,122,-6.811300000000002,-10.722399999999999
12192,8512,0.3437561,84,-24.9613,-21.2824
12195,37915,0.2920432,78,-8.791300000000001,-13.6924
12198,121209,0.34499446,70,12.108699999999999,7.867600000000001
12202,94464,0.22176507,61,8.478699999999998,0.937600000000001
12208,67575,0.3456893,110,-10.9913,-5.992399999999999
12211,37915,0.3080961,80,-8.791300000000001,-13.6924
12215,12080,0.27288568,136,-5.601300000000002,-20.4024
12216,73219,0.25405777,110,3.5286999999999984,-4.562399999999999
12225,77981,0.26395,122,14.308699999999998,-3.352399999999999
12232,58891,0.5782675,76,13.208699999999999,-8.302399999999999
12242,32377,0.24235883,111,-11.6513,-15.122399999999999
12244,75352,0.37608808,136,4.9586999999999986,-4.012399999999999
12248,77981,0.33369058,94,14.308699999999998,-3.352399999999999
12250,75352,0.56255317,60,4.9586999999999986,-4.012399999999999
12251,80047,0.27253917,111,8.368699999999999,-2.802399999999999
12256,32377,0.23728012,110,-11.6513,-15.122399999999999
12258,77981,0.26406708,116,14.308699999999998,-3.352399999999999
12270,18044,0.16534093,117,-2.5213000000000014,-18.862399999999997
12274,80047,0.29137206,111,8.368699999999999,-2.802399999999999
12275,69646,0.24906068,142,-16.381300000000003,-5.442399999999999
12279,97888,0.49919242,38,11.998699999999998,1.817600000000001
12281,75352,0.42153734,139,4.9586999999999986,-4.012399999999999
12282,68092,0.29849753,96,-0.7613000000000015,-5.882399999999999
12283,55441,0.26884884,127,6.828699999999999,-9.1824
12285,66007,0.29004374,131,3.0886999999999984,-6.4323999999999995
12294,67575,0.27465668,139,-10.9913,-5.992399999999999
12299,77981,0.3264877,135,14.308699999999998,-3.352399999999999
12303,69646,0.30038667,76,-16.381300000000003,-5.442399999999999
12304,27247,0.1848733,94,-16.2713,-16.4424
12311,38645,0.25925446,111,-21.7713,-13.472399999999999
12314,80047,0.22876723,111,8.368699999999999,-2.802399999999999
12319,66835,0.22942667,111,0.8886999999999985,-6.212399999999999
12331,73219,0.29098564,109,3.5286999999999984,-4.562399999999999
12337,69646,0.2517904,111,-16.381300000000003,-5.442399999999999
12354,80047,0.24651068,111,8.368699999999999,-2.802399999999999
12363,69646,0.26976147,111,-16.381300000000003,-5.442399999999999
12365,11741,0.39702967,102,3.7486999999999986,-20.5124
12371,36509,0.35033968,126,-23.5313,-14.0224
12372,61367,0.18934175,131,5.728699999999998,-7.642399999999999
12376,73219,0.26592162,110,3.5286999999999984,-4.562399999999999
12377,73219,0.38006788,111,3.5286999999999984,-4.562399999999999
12396,67575,0.3298457,140,-10.9913,-5.992399999999999
12398,129691,0.23258896,123,12.328699999999998,10.0676
13392,124887,0.5093209,43,-3.0713000000000017,8.857600000000001
16330,12080,0.3713887,57,-5.601300000000002,-20.4024
16331,81825,0.2737667,140,17.3887,-2.362399999999999
16332,55441,0.45145288,61,6.828699999999999,-9.1824
16333,81796,0.2835781,139,14.198699999999999,-2.362399999999999
16334,55078,0.2706783,122,13.538699999999999,-9.292399999999999
16335,77981,0.30223668,139,14.308699999999998,-3.352399999999999
16336,16034,0.32944474,91,9.578699999999998,-19.412399999999998
16337,56721,0.31147236,126,7.7086999999999986,-8.8524
16339,77981,0.25989777,140,14.308699999999998,-3.352399999999999
16340,77981,0.23349331,140,14.308699999999998,-3.352399999999999
16341,55441,0.3091841,133,6.828699999999999,-9.1824
16343,55204,0.35030958,104,-19.241300000000003,-9.1824
16344,56721,0.34301615,127,7.7086999999999986,-8.8524
16345,75352,0.2011003,140,4.9586999999999986,-4.012399999999999
