site_id,cell_id,cosine_similarity,months_used
9687,90076,0.1976703117682274,15
9687,90243,-0.12575327664631897,15
9687,90523,0.31612634422355196,15
9687,90973,0.17226741534860493,15
9687,91423,0.2588522274407124,15
9687,91522,-0.17614998632710963,15
9687,91782,0.07586410752587806,15
9687,91961,0.021960603765781968,15
9687,92852,0.11337545532498504,15
9687,93043,0.06391456810458442,15
9687,93121,0.20928477561470782,15
9687,94101,-0.05267169585760638,15
9687,94318,0.2171863798651121,15
9687,94362,0.3886620602025945,15
9687,94464,0.19746018386722838,15
9687,94477,0.161673817342738,15
9687,94748,0.21491913478472827,15
9687,94796,0.3687034107871505,15
9687,95360,0.09873917691176293,15
9687,95381,-0.21463446700971994,15
9687,95661,0.31263328883548075,15
9687,95673,0.5091594035362816,15
9687,95734,0.10454723748613487,15
9687,95801,-0.32056768035704214,15
9687,96002,0.16860003514701677,15
9687,96122,0.32356844613629715,15
9687,96655,-0.18365265855927435,15
9687,96894,0.23995440607248017,15
9687,96907,0.24085761540441789,15
9687,97297,0.26832380923185045,15
9687,97370,0.46806756137090894,15
9687,97764,0.4881309337320326,15
9687,97888,-0.38792323235393744,15
9687,98584,0.20295215603375127,15
9687,98744,-0.11584809601546986,15
9687,98990,0.22675372903554109,15
9687,99107,0.018729618171743834,15
9687,99534,0.2837557813440865,15
9687,99939,0.06849116952457213,15
9687,100764,0.10847925479820794,15
9687,100823,0.1236838388287099,15
9687,101127,0.1640775725054846,15
9687,101231,0.2040605751870911,15
9687,101625,0.3421395535958812,15
9687,101749,0.041732960813360004,15
9687,101998,0.36235905808276575,15
9687,102505,0.26633735248658785,15
9687,102864,0.1667688807032772,15
9687,103770,0.25408387242414976,15
9687,104450,0.040333057088713584,15
9687,104606,0.1826731831512252,15
9687,104630,0.1061137609470291,15
9687,104712,-0.0595554795839705,15
9687,104719,0.2186982051510816,15
9687,105444,0.14985263427225404,15
9687,105685,0.10330679851851049,15
9687,105715,0.14404678478060798,15
9687,105725,0.0355886691831855,15
9687,105852,0.014532158683872079,15
9687,106714,0.019885308263340198,15
9687,107856,0.18607593832786615,15
9687,108277,-0.019450924779892277,15
9687,108448,0.127011371726437,15
9687,108508,0.034570998214867,15
9687,109387,-0.05512879567158085,15
9687,109616,-0.04994596401116812,15
9687,109688,0.19460537913539083,15
9687,109812,0.08272657023514969,15
9687,109973,0.012530041788679254,15
9687,110053,0.26113722078909124,15
9687,110092,0.19193348549292286,15
9687,110168,0.0888413784920415,15
9687,110354,0.09099749577044056,15
9687,110534,0.2365715248726785,15
9687,110588,0.1278105237527606,15
9687,110778,0.15165233439162007,15
9687,111304,0.19261547880005345,15
9687,111448,0.20206186516148583,15
9687,111909,-0.08136040401235158,15
9687,112249,0.23719094664870974,15
9687,112354,0.07859045509687117,15
9687,112711,-0.003033414861065755,15
9687,112726,0.043679746880222046,15
9687,113069,0.18780056552492888,15
9687,113197,-0.07143820200403787,15
9687,114789,0.11553157971836378,15
9687,114834,0.08473168647399008,15
9687,114845,0.028192245324667357,15
9687,114861,0.09199049348508623,15
9687,115256,0.04100605229025726,15
9687,115267,0.016541348711518893,15
9687,115308,-0.33743200653955696,15
9687,116078,0.012439024962905172,15
9687,116083,0.023755122889651658,15
9687,118020,-0.14104965655010993,15
9687,118213,0.07873630576499133,15
9687,118226,0.10841449547900703,15
9687,118271,-0.3534772552089827,15
9687,118689,-0.29847390075167,15
9687,119086,-0.13306536118660092,15
9687,119090,0.024977638283993957,15
9687,119109,-0.1924466666610056,15
9687,119894,0.2445187050243067,15
9687,120311,0.20816606584138708,15
9687,120792,-0.01317494017533434,15
9687,121209,0.06891909963362766,15
9687,121675,-0.35280798315033673,15
9687,122003,0.29257247088778543,15
9687,122428,0.21307079969447243,15
9687,122452,-0.0201411573097278,15
9687,122504,-0.163525459741749,15
9687,122833,0.15563578767392675,15
9687,123644,0.004826644281989901,15
9687,123672,0.24793517928380399,15
9687,123710,0.16049104808519457,15
9687,123793,-0.21842158711266607,15
9687,124110,0.3215866390629679,15
9687,124887,0.4820495480272678,15
9687,124900,0.29406471657512273,15
9687,125041,-0.19877842785457198,15
9687,125072,-0.1890887789317668,15
9687,125300,0.25239587643954825,15
9687,125329,0.06508059974662192,15
9687,126172,0.1347676049496005,15
9687,126175,0.22820780253317627,15
9687,126591,0.019085809833635767,15
9687,126739,-0.1308956461744607,15
9687,126766,-0.16561447438275054,15
9687,127095,0.16161178112078534,15
9687,127341,0.14391447454889575,15
9687,127442,-0.07421482869902116,15
9687,127618,0.01455655425581199,15
9687,128276,0.04766364363037865,15
9687,128463,-0.01769900601333858,15
9687,128707,-0.13355317180237666,15
9687,128716,0.21850217794792523,15
9687,128749,0.15534694603084725,15
9687,128754,0.27457738042507096,15
9687,129281,-0.1278773595729941,15
9687,129287,-0.13713603091797644,15
9687,129530,0.0792655473888003,15
9687,129691,-0.15522610615508248,15
9687,130021,0.1382722148357134,15
9687,130040,0.1146150210648376,15
9687,130160,-0.404485340548778,15
9687,130994,-0.34785653462720306,15
9687,131001,-0.23648859264098074,15
9687,131008,-0.10962654745899153,15
9687,131351,-0.17391105023331832,15
9687,132086,0.3416327285459196,15
9687,132640,-0.1594975422607624,15
9687,132659,-0.31554757919288956,15
9687,133100,-0.3541358884155896,15
9687,133355,0.16423557333874228,15
9687,133480,-0.3972216258508919,15
9687,133508,-0.04845874178914137,15
9687,133768,-0.007331987550382927,15
9687,134314,-0.18816560537592822,15
9687,135531,-0.01597190582868857,15
9687,135549,-0.15807587506831783,15
9687,136339,0.14851818929952817,15
9687,136481,-0.20499433751981627,15
9687,136768,0.1786958249705864,15
9687,137186,0.26972824600873624,15
9687,137205,-0.10695525806145563,15
9687,137226,-0.02513704162196798,15
9687,137244,-0.12787974236951963,15
9687,137323,-0.3849693216695143,15
9687,137371,0.21818380503852125,15
9687,138169,-0.4161017514533598,15
9687,138607,-0.1815877192771567,15
9687,139288,-0.026386218935102772,15
9687,139813,-0.23075598877303508,15
9687,140245,-0.13059287100751918,15
9687,140306,-0.15723681212931562,15
9687,140684,0.07208130011373318,15
9687,141013,-0.017564420540737462,15
9687,141089,-0.005696388470472689,15
9687,141183,-0.30805741453273344,15
9687,141186,0.14802798215936533,15
9687,141452,-0.06722336520253189,15
9687,143142,0.018646615391143824,15
9687,143699,-0.2084812918682466,15
9687,143707,-0.21064752328079878,15
9687,144870,-0.009450782019586166,15
9687,146540,0.05318681682600443,15
9687,146998,-0.20502832572539345,15
9687,147491,0.06592114635687078,15
9687,147847,-0.18610741689291363,15
9687,147921,-0.3641168060538167,15
9687,147966,-0.11581873275354654,15
9687,148319,-0.0970938864480474,15
9687,148662,0.1113426186801176,15
9687,148716,-0.3667057399954533,15
9687,149193,-0.3237989122698116,15
9687,149629,-0.3493714336773129,15
9687,149947,0.25761769389586664,15
9687,150483,-0.3149584375470583,15
9687,150821,0.3651108620176992,15
9687,152518,0.3450491882701121,15
9687,152572,-0.33056427483339307,15
9687,153325,0.06583613274907886,15
9687,153902,0.36070362509381265,15
9687,154276,0.17283861666766961,15
9687,154691,0.06833593905121689,15
9687,155115,-0.17612478297875128,15
9687,155120,-0.27644580168567295,15
9687,155140,0.004675239220806735,15
9687,156297,0.339439300101403,15
9687,156332,0.19359140683504755,15
9687,156341,0.21186892923857464,15
9687,156408,0.058842224884510894,15
9687,156414,-0.005666233100450846,15
9687,156714,-0.1173850813239537,15
9687,156721,0.18934662999048682,15
9687,156735,0.36687486414127785,15
9687,156827,-0.005300767859435308,15
9687,158514,0.053293361043176696,15
9687,159327,-0.0908982496291118,15
9687,159361,-0.010206234457678728,15
9687,160095,-0.14152719600334024,15
9687,160150,0.2687595780839813,15
9687,160159,0.3144238870122883,15
9687,160562,0.3212030417496105,15
9687,160802,-0.007473088430009031,15
9687,161030,0.20952390162327397,15
9687,161101,0.17919927920932946,15
9687,161383,0.06940773827158474,15
9687,161668,-0.14380136182167275,15
9687,161831,0.2402360846886279,15
9687,161863,0.1911535456129112,15
9687,162237,-0.4195924597840612,15
9687,162294,0.2125555523439955,15
9687,162505,-0.07761810239851966,15
9687,162760,0.019134400039053794,15
9687,163127,-0.03537140705509027,15
9687,163199,0.0782353391431468,15
9687,164384,0.16787401151872172,15
9687,166929,0.2596187370111903,15
9687,167444,-0.054764614959838025,15
9687,167891,-0.04554093121766225,15
9687,168326,-0.05975833387359772,15
9687,169130,0.0623104872779033,15
9687,170843,0.14842916330428968,15
9687,171700,0.2044845826857935,15
9687,172120,0.16833378917368608,15
9941,6814,0.025923940458042978,80
9941,7271,0.08914146749304559,80
9941,7658,0.05123952785820836,80
9941,8512,-0.06395560483480135,80
9941,9763,0.03186268163858544,80
9941,10671,0.17151119035710966,80
9941,10818,0.15066418109504884,80
9941,11250,0.0932850752979069,80
9941,11741,-0.06244665264156142,80
9941,12080,0.025182395023115006,80
9941,12127,-0.07534920775565959,80
9941,12136,-0.020544783612606168,80
9941,12928,-0.07774939777418556,80
9941,12951,-0.16249877980949992,80
9941,14340,-0.07132521222311393,80
9941,14711,0.10599790293649078,80
9941,15498,0.038286983102844674,80
9941,16034,0.07427934037427358,80
9941,16116,-0.08738223222454072,80
9941,17268,0.09754365501817339,80
9941,17719,0.11898741813874324,80
9941,18036,0.04418032108627573,80
9941,18044,0.12305003218078725,80
9941,20880,0.12654159048393007,80
9941,22059,-0.08010009948183928,80
9941,22247,0.09073450791454706,80
9941,23016,-0.02326431659975545,80
9941,23018,0.009342302609988647,80
9941,25114,0.024136315519074886,80
9941,25597,0.08052483895786797,80
9941,25618,-0.04577577650815797,80
9941,26004,0.007157517144296734,80
9941,26384,-0.00364909901039115,80
9941,26758,0.030172475541080785,80
9941,26769,0.04763897867110609,80
9941,26850,0.059326721102886046,80
9941,27247,0.05617240653933099,80
9941,27603,0.0656303362925818,80
9941,27677,-0.009822903708326563,80
9941,27713,0.06387020080093038,80
9941,27963,0.01592272486657497,80
9941,28074,-0.05946206461305673,80
9941,28484,0.011173754374106096,80
9941,28540,-0.03697630432080743,80
9941,28544,-0.07824781294026965,80
9941,28928,0.1335305680239353,80
9941,28977,0.007165523670293538,80
9941,30208,0.10109008573058424,80
9941,30652,-0.05493977262689662,80
9941,30664,-0.079055059890954,80
9941,31037,-0.03180725946976824,80
9941,31099,-1.3896985710836443e-05,80
9941,31267,0.023419197165797222,80
9941,31993,0.10108116752662019,80
9941,32104,0.03905578847776847,80
9941,32377,0.056108262443066784,80
9941,32745,-0.0009231959541061405,80
9941,32824,-0.01948950565906825,80
9941,32847,0.07556147844855049,80
9941,33489,0.012696553035791307,80
9941,33597,0.037853435814022056,80
9941,33678,0.09642370231721427,80
9941,34064,-0.05574835797037661,80
9941,34400,0.07722568697334987,80
9941,34414,0.09897259177102966,80
9941,34747,0.041632045280838886,80
9941,34927,0.05240951534256758,80
9941,35173,0.09502192748945863,80
9941,35254,0.04043325606061413,80
9941,36509,-0.01118334428933951,80
