site_id,n_observations,share_obs_helped_by_always_tl,share_obs_harmed_by_always_tl,mean_delta_abs_error_always_tl_vs_no_tl,mean_delta_abs_error_selective_vs_no_tl,mean_delta_abs_error_selective_vs_always_tl,selective_partial_rescue_rate,selective_full_rescue_rate,cosine_similarity,months_used,Deep Context LSTM (No TL),Deep Context LSTM (Always TL),Context-Aware Selective Learning,delta_rmse_always_tl_vs_no_tl,delta_rmse_selective_vs_no_tl,delta_rmse_selective_vs_always_tl,always_tl_site_regime,selective_partial_rescue_site,selective_full_rescue_site
30474,26,0.23076923076923078,0.7692307692307693,0.04289545,0.02825229,-0.014643159,0.5,0.3076923076923077,0.23902103,74.0,0.7196804285049438,0.7565778493881226,0.7292411923408508,0.03689742088317871,0.009560763835906982,-0.02733665704727173,harmed,True,False
30578,35,0.7714285714285715,0.22857142857142856,-0.14344303,-0.102591895,0.040851135,0.05714285714285714,0.02857142857142857,0.28054836,87.0,1.3811440467834473,1.2427197694778442,1.291890263557434,-0.13842427730560303,-0.08925378322601318,0.049170494079589844,helped,False,False
30586,29,0.4827586206896552,0.5172413793103449,-0.015364892,0.031115744,0.04648064,0.3103448275862069,0.20689655172413793,0.2854405,81.0,0.7894852757453918,0.7675891518592834,0.8192147016525269,-0.0218961238861084,0.02972942590713501,0.05162554979324341,helped,False,False
30638,1,1.0,0.0,-0.2020756,-0.14991188,0.05216372,0.0,0.0,0.45019642,42.0,1.896627426147461,1.6945518255233765,1.7467155456542969,-0.20207560062408447,-0.14991188049316406,0.05216372013092041,helped,False,False
30656,16,0.1875,0.8125,0.097142994,-0.030733436,-0.12787643,0.8125,0.5625,0.34704858,59.0,0.8278759717941284,0.8930375576019287,0.8306489586830139,0.06516158580780029,0.002772986888885498,-0.062388598918914795,harmed,True,False
30760,17,0.7058823529411765,0.29411764705882354,-0.068672575,-0.120320514,-0.05164794,0.23529411764705882,0.058823529411764705,0.49497777,81.0,0.6831976771354675,0.6584641933441162,0.5822588205337524,-0.02473348379135132,-0.10093885660171509,-0.07620537281036377,helped,False,False
30788,17,0.7647058823529411,0.23529411764705882,-0.07764756,-0.025349827,0.052297734,0.17647058823529413,0.11764705882352941,0.33335906,30.0,1.2270559072494507,1.1570435762405396,1.20902681350708,-0.07001233100891113,-0.018029093742370605,0.05198323726654053,helped,False,False
30795,27,0.5925925925925926,0.4074074074074074,-0.030222084,-0.07071758,-0.040495493,0.25925925925925924,0.18518518518518517,0.26132113,84.0,1.373289942741394,1.3992589712142944,1.3582578897476196,0.02596902847290039,-0.015032052993774414,-0.041001081466674805,harmed,True,True
30808,17,0.5294117647058824,0.47058823529411764,0.022540351,0.037640437,0.015100086,0.4117647058823529,0.058823529411764705,0.2584405,73.0,0.6402694582939148,0.6205139756202698,0.637454092502594,-0.01975548267364502,-0.0028153657913208008,0.01694011688232422,helped,False,False
30832,17,0.5882352941176471,0.4117647058823529,-0.058837906,-0.09724137,-0.038403466,0.4117647058823529,0.29411764705882354,0.274078,74.0,2.0825343132019043,2.0178334712982178,1.997900128364563,-0.06470084190368652,-0.08463418483734131,-0.019933342933654785,helped,False,False
30868,19,0.5789473684210527,0.42105263157894735,-0.005319881,0.009172703,0.014492583,0.3157894736842105,0.15789473684210525,0.36919162,88.0,0.9054393172264099,0.9186730980873108,0.9281349778175354,0.013233780860900879,0.02269566059112549,0.00946187973022461,harmed,False,False
30919,16,0.4375,0.5625,0.036868744,0.007810818,-0.029057926,0.1875,0.0,0.21049602,71.0,2.5291588306427,2.5760092735290527,2.5091283321380615,0.04685044288635254,-0.020030498504638672,-0.06688094139099121,harmed,True,True
30981,14,0.5714285714285714,0.42857142857142855,0.01816521,0.027649766,0.009484555,0.35714285714285715,0.07142857142857142,0.7754174,7.0,1.467956304550171,1.4462521076202393,1.4718732833862305,-0.02170419692993164,0.00391697883605957,0.02562117576599121,helped,False,False
31008,13,0.6923076923076923,0.3076923076923077,0.0064576697,-0.013811634,-0.020269303,0.07692307692307693,0.0,0.22366522,76.0,2.133572816848755,2.194549083709717,2.2122254371643066,0.060976266860961914,0.07865262031555176,0.017676353454589844,harmed,False,False
31022,15,0.3333333333333333,0.6666666666666666,0.049322788,-0.19097194,-0.24029472,0.6,0.6,0.3074694,73.0,1.0208690166473389,1.0675814151763916,0.8094070553779602,0.046712398529052734,-0.21146196126937866,-0.2581743597984314,harmed,True,True
31032,17,0.5882352941176471,0.4117647058823529,-0.022678025,-0.10294596,-0.080267936,0.35294117647058826,0.058823529411764705,0.2321098,93.0,1.63127601146698,1.5469584465026855,1.5069868564605713,-0.08431756496429443,-0.12428915500640869,-0.03997159004211426,helped,False,False
31064,22,0.5,0.5,0.002977752,-0.0109309545,-0.013908708,0.45454545454545453,0.13636363636363635,0.22798221,80.0,0.655899703502655,0.6213493943214417,0.6304189562797546,-0.03455030918121338,-0.02548074722290039,0.009069561958312988,helped,False,False
31247,13,0.3076923076923077,0.6923076923076923,0.19341749,0.04051155,-0.15290596,0.6923076923076923,0.15384615384615385,0.6432886,26.0,0.9446739554405212,1.1524806022644043,0.9717117547988892,0.20780664682388306,0.02703779935836792,-0.18076884746551514,harmed,True,False
31257,39,0.6923076923076923,0.3076923076923077,-0.09401292,-0.06590757,0.028105348,0.28205128205128205,0.07692307692307693,0.2953672,73.0,0.9498841166496277,0.839749276638031,0.8577419519424438,-0.11013484001159668,-0.09214216470718384,0.017992675304412842,helped,False,False
